i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.51,130.68998782275946,0.99,10,827.3,11746,4250.393003881
2,2023-10-27,6.27,7.40,120.59349287830058,0.99,10,827.3,11926,4384.238563132
3,2023-10-27,8.14,9.26,136.0509376077455,0.99,10,827.3000000000001,11627,4350.522145788
4,2023-10-27,9.58,11.10,121.81160896798048,0.99,10,827.2999999999998,11695,4378.80502905
5,2023-10-28,5.4,6.9,150.43524343007476,0.99,10,827.3,10898,3905.719472702
6,2023-10-28,6.48,7.55,166.34036386513998,0.99,11,893.1999999999998,11200,4042.786329375
7,2023-10-28,8.33,9.35,143.06241965628547,0.99,11,860.0999999999999,11125,3744.92547048
8,2023-10-28,10.16,11.28,140.21547750512516,0.99,11,899.1999999999999,12180,4308.933972612
9,2023-10-28,11.58,13.5,128.08925706508649,0.99,10,827.2999999999996,11456,4015.871368324
10,2023-10-28,13.41,15.3,70.08488782205968,0.99,10,827.3,15508,4916.009380792
