i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.32,6.6,79.86690459282848,0.99,4,669.9000000000002,12124,2064.144052617
2,2023-10-27,7.7,7.47,91.93357069344184,0.99,6,704.9,13061,2390.899986864
3,2023-10-27,9.5,9.40,91.0142349865074,0.99,5,666.6999999999999,12608,2106.806849132
4,2023-10-27,10.37,11.16,132.01008870985797,0.99,5,654.1999999999999,11385,2373.310053163
5,2023-10-28,5.55,6.28,140.2154775051251,0.99,5,685.4000000000002,11591,2000.547819401
6,2023-10-28,7.49,8.17,89.20305171027582,0.99,4,640.3,11701,1711.032763294
7,2023-10-28,9.26,9.57,115.84162809085909,0.99,5,693.5000000000001,12048,1873.923344703
8,2023-10-28,11.8,11.41,92.8621926196383,0.99,6,689.8000000000003,13058,1986.835926522
9,2023-10-28,13.1,13.28,120.5934928783007,0.99,4,669.5000000000003,11550,1595.902411168
10,2023-10-28,14.39,15.7,83.98290245121571,0.99,4,664.1999999999998,12892,1695.90196761
