i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.23,213.85419911023638,0.99,6,806.2000000000006,11235,2522.045275618
2,2023-10-27,6.27,7.9,207.50251554246327,0.99,4,768.2000000000002,11320,2487.51287534
3,2023-10-27,8.14,8.56,227.14679565607096,0.99,6,766.7,11566,2563.630145804
4,2023-10-27,9.57,10.46,114.6832118099504,0.99,6,788.2000000000005,13976,2892.649952425
5,2023-10-28,5.4,6.10,39.52123201513283,0.99,4,754.1000000000004,20000,3946.846146737
6,2023-10-28,6.48,7.36,114.68321180995042,0.99,5,762.2000000000002,13610,2913.646309147
7,2023-10-28,8.33,9.21,125.54028084949113,0.99,5,766.6,14117,2906.287102778
8,2023-10-28,10.16,11.3,163.0301906242235,0.99,6,788.5000000000001,12669,2820.828645975
9,2023-10-28,11.58,12.45,133.34352394935152,0.99,5,777.3000000000002,12777,2818.851131767
10,2023-10-28,13.41,14.26,163.03019062422365,0.99,5,746.0,12335,2721.248389968
