i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,5.51,6.22,63.38351627527367,0.99,14,1175.0999999999997,13203,1817.252688719
2,2023-10-27,8.1,8.13,110.1642356786232,0.99,13,1115.5999999999995,9946,695.523221521
3,2023-10-27,9.36,9.56,47.83676222373446,0.99,13,1140.7999999999997,13147,1228.906561235
4,2023-10-27,10.59,11.38,26.975398512400535,0.99,13,1123.0,15100,2357.407661958
5,2023-10-28,6.4,6.38,62.12218430139576,0.99,13,1146.9999999999995,12335,2084.801645755
6,2023-10-28,7.55,8.27,27.801119564588372,0.99,13,1131.3,15336,1917.443632257
7,2023-10-28,9.47,10.7,213.8541991102364,0.99,14,1146.4,8343,1176.765605156
8,2023-10-28,11.32,11.56,60.88595283379797,0.99,13,1156.2999999999997,12731,1432.142570482
9,2023-10-28,12.46,13.30,75.19310526825156,0.99,14,1153.3,12269,2606.296759917
10,2023-10-28,14.53,15.24,10.700541909258986,0.99,13,1105.7999999999995,20000,1848.447110851
