i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-27,4.41,5.39,71.50789493119055,0.99,12,1043.7999999999997,11020,3500.881811622
2,2023-10-27,6.27,7.46,22.96841269176458,0.99,12,1024.7999999999997,16202,4741.880387594
3,2023-10-27,8.14,9.15,60.885952833798,0.99,11,1041.5,12314,3645.604537447
4,2023-10-27,9.58,10.59,64.67045839738161,0.99,12,1027.5000000000002,12121,3701.764145596
5,2023-10-28,5.4,6.15,35.742293816750255,0.99,11,1021.4000000000001,14373,4257.387565345
6,2023-10-28,6.48,7.41,91.01423498650742,0.99,11,1026.3999999999996,10113,3225.99226119
7,2023-10-28,8.33,9.31,83.98290245121584,0.99,12,1050.1000000000001,11371,3509.981658639
8,2023-10-28,10.16,11.12,96.67143279060492,0.99,11,1048.7999999999997,9864,3340.124888386
9,2023-10-28,11.58,13.5,39.126019694981515,0.99,12,1029.2,13992,4022.994847357
10,2023-10-28,13.41,15.4,19.167456469942366,0.99,11,1021.0,17433,4981.268522759
