i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.40,112.40101589493234,0.99,14,71205.39999999998,20000,3010.041789578
2,2023-10-26,7.58,8.30,693.1065679782096,0.99,14,71205.4,12271,1973.374428682
3,2023-10-26,9.3,9.50,118.1936823700224,0.99,14,71205.39999999998,20000,2822.787011802
4,2023-10-26,10.8,10.50,310.1812787824127,0.99,14,71205.39999999998,15647,2520.090576944
5,2023-10-26,11.12,12.1,141.63179545972227,0.99,14,71205.39999999998,20000,2936.793866422
6,2023-10-26,12.19,13.7,128.08925706508606,0.99,14,71205.39999999998,20000,2889.465460775
7,2023-10-26,13.23,14.14,103.71744106535718,0.99,14,71205.39999999998,20000,3029.33648838
8,2023-10-26,14.29,15.18,118.19368237002236,0.99,14,71205.39999999998,20000,2922.899281064
9,2023-10-26,15.33,16.13,243.70265042697207,0.99,14,71205.4,16710,2411.880032908
10,2023-10-26,16.38,17.26,115.84162809085892,0.99,14,71205.39999999997,20000,2892.565529452
11,2023-10-27,15.43,16.33,99.63056005479211,0.99,14,71205.39999999998,20000,3020.837439697
12,2023-10-27,16.51,17.40,143.0624196562853,0.99,14,71205.39999999998,20000,2936.3670205
13,2023-10-27,17.57,18.48,109.06259332183684,0.99,14,71205.39999999998,20000,3027.215578451
14,2023-10-27,19.4,19.52,125.54028084949094,0.99,14,71205.4,20000,2892.079448584
15,2023-10-27,20.9,21.0,161.39988871798096,0.99,14,71205.39999999998,20000,3039.418858085
16,2023-10-27,21.16,22.4,112.40101589493214,0.99,14,71205.39999999998,20000,2911.729339593
