i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.31,48.31996184215593,0.99,11,5831.200000000001,15545,2469.337869494
2,2023-10-26,7.58,8.32,72.95979484867907,0.99,11,5835.100000000001,12784,2041.25723284
3,2023-10-26,9.3,9.49,19.953712351920306,0.99,11,5832.200000000002,19290,2765.83843916
4,2023-10-26,10.8,10.42,120.59349287830064,0.99,11,5826.100000000001,12030,2008.36515619
5,2023-10-26,11.12,11.51,62.74968111252095,0.99,11,5831.099999999999,14364,2332.889601464
6,2023-10-26,12.19,12.54,83.98290245121568,0.99,11,5832.300000000001,12847,2105.633829935
7,2023-10-26,13.23,14.4,46.884810655482134,0.99,11,5837.200000000002,15197,2454.367974391
8,2023-10-26,14.29,14.58,140.21547750512528,0.99,11,5842.5999999999985,10512,1751.149692229
9,2023-10-26,15.33,16.12,41.14240700951154,0.99,11,5826.099999999999,15318,2337.707444608
10,2023-10-26,16.38,17.14,68.00329656885685,0.99,11,5838.600000000001,13148,2173.547514258
