i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.47,7.55,216.01434253559245,0.99,13,5328.399999999999,10903,497.552791543
2,2023-10-26,8.54,9.2,199.32608849505317,0.99,14,5330.799999999999,11934,480.103603663
3,2023-10-26,9.59,10.6,313.31442301253844,0.99,14,5316.400000000001,9846,430.312437413
4,2023-10-26,11.2,11.11,87.42791098124137,0.99,14,5311.7,16103,510.125890334
5,2023-10-26,12.7,12.17,125.54028084949107,0.99,15,5322.399999999999,13871,574.226760564
6,2023-10-26,13.7,13.21,182.08781971368157,0.99,15,5319.099999999999,12993,868.718742815
7,2023-10-26,14.21,14.28,136.05093760774562,0.99,14,5328.499999999999,13340,379.274203065
8,2023-10-26,15.26,15.31,353.474470300842,0.99,13,5326.4,9756,296.615321713
9,2023-10-26,16.13,16.35,114.68321180995024,0.99,14,5327.9,14596,1274.237425607
10,2023-10-26,17.33,17.4,163.03019062422354,0.99,14,5361.500000000001,13061,440.548400942
11,2023-10-27,16.31,16.48,129.3830879445316,0.99,15,5322.199999999999,14149,1013.315621372
12,2023-10-27,17.49,17.56,124.28487804099616,0.99,13,5338.5,13623,421.309121023
13,2023-10-27,18.54,19.1,195.35949933400144,0.99,15,5319.099999999999,11639,415.421248861
14,2023-10-27,20.0,20.9,166.34036386513984,0.99,14,5318.299999999999,12753,553.224888107
15,2023-10-27,21.6,21.14,164.67696022648818,0.99,14,5359.0,12114,485.191923154
16,2023-10-27,22.6,22.24,55.62036804314982,0.99,14,5334.5999999999985,16485,1107.851079899
