i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.20,7.41,477.86168970243006,0.99,12,11270.599999999999,11701,1292.297415346
2,2023-10-26,8.22,8.48,375.44548392840113,0.99,13,11282.5,12907,1567.314346142
3,2023-10-26,9.34,9.54,590.1509735019446,0.99,12,11267.300000000001,11113,1200.695425588
4,2023-10-26,10.41,10.59,781.9476506139885,0.99,12,11290.899999999998,10278,1064.513887658
5,2023-10-26,11.45,12.7,492.48910872053915,0.99,12,11296.999999999998,11953,1332.541719774
6,2023-10-26,12.49,13.17,166.3403638651397,0.99,12,11276.8,16558,1676.966002574
7,2023-10-26,13.54,14.21,264.10626026743176,0.99,13,11270.499999999998,14928,1627.719514754
8,2023-10-26,14.59,15.27,251.16242563062715,0.99,12,11276.999999999998,15637,1699.078672671
9,2023-10-26,16.5,16.27,379.2378625539409,0.99,12,11323.599999999999,13042,1306.982469137
10,2023-10-26,17.0,17.29,349.9397255978333,0.99,13,11256.999999999998,13861,1786.423695759
11,2023-10-27,16.11,16.41,156.60615062316847,0.99,12,11313.899999999998,16267,1831.40021046
12,2023-10-27,17.20,17.45,371.69102908911736,0.99,13,11269.700000000003,13379,1499.071846799
13,2023-10-27,18.31,18.54,477.8616897024292,0.99,13,11269.7,12692,1411.36000323
14,2023-10-27,19.39,20.1,561.2277037391481,0.99,13,11271.999999999995,11404,1303.304901264
15,2023-10-27,20.37,21.6,294.9793097873327,0.99,12,11276.599999999999,14420,1728.662556176
16,2023-10-27,21.49,22.12,512.6911871313506,0.99,12,11291.699999999999,12645,1401.718043351
