i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.31,7.50,349.939725597833,0.99,9,28029.399999999987,14702,1171.304497411
2,2023-10-26,8.34,8.58,174.91283308656156,0.99,10,28098.399999999987,17425,1469.15300387
3,2023-10-26,9.26,9.53,319.67597491331344,0.99,10,28072.199999999993,14498,1674.386003574
4,2023-10-26,10.36,10.59,454.44171213541256,0.99,10,28098.199999999993,12689,1348.55952147
5,2023-10-26,11.45,12.8,502.4886325074366,0.99,10,28095.999999999996,13230,1339.806065954
6,2023-10-26,12.54,13.15,398.78215612646886,0.99,10,28056.899999999994,13756,1270.476807617
7,2023-10-26,13.59,14.14,1192.6129093849356,0.99,9,28170.800000000003,8690,924.468774758
8,2023-10-26,15.4,15.26,497.46374618236234,0.99,10,28131.39999999999,12748,1292.868764587
9,2023-10-26,16.5,16.30,253.6994198289164,0.99,10,28074.999999999993,16338,1481.506899482
10,2023-10-26,17.16,17.37,294.9793097873326,0.99,10,28071.999999999993,15799,1290.092828197
11,2023-10-27,16.25,16.47,118.19368237002236,0.99,10,28087.399999999994,19477,1326.998683863
12,2023-10-27,17.24,17.50,159.78588983080118,0.99,10,28143.499999999993,17314,1575.934237481
13,2023-10-27,18.24,18.48,561.2277037391468,0.99,10,28161.600000000002,12012,1408.785750159
14,2023-10-27,19.42,20.5,211.71565711913374,0.99,10,28051.09999999999,16235,1392.939634173
15,2023-10-27,20.51,21.10,297.95889877508324,0.99,10,28115.399999999998,14823,1111.37693628
16,2023-10-27,21.59,22.22,156.60615062316845,0.99,11,28122.19999999999,16667,1368.912527713
