i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.32,7.55,18.78602408619054,0.99,10,6641.899999999998,18971,1409.144813932
2,2023-10-26,8.47,9.3,12.441646373776532,0.99,11,6626.799999999998,20000,922.206404586
3,2023-10-26,9.41,10.6,23.200416860368275,0.99,10,6607.999999999998,19226,1484.652908157
4,2023-10-26,10.41,11.8,24.891405857396393,0.99,10,6601.399999999999,18480,1613.2248756
5,2023-10-26,11.45,12.8,207.50251554246313,0.99,10,6613.5999999999985,11158,1373.40250029
6,2023-10-26,13.3,13.21,77.49477765951687,0.99,10,6599.899999999997,13820,1052.456787047
7,2023-10-26,13.59,14.23,111.27700573598312,0.99,11,6619.999999999999,12279,1393.16479926
8,2023-10-26,15.5,15.26,304.00867133464357,0.99,10,6575.299999999997,9985,1275.418456875
9,2023-10-26,16.7,16.29,189.55712684428258,0.99,11,6619.999999999999,10982,1334.866747103
10,2023-10-26,17.19,17.38,93.80019456529104,0.99,10,6594.9,14273,1116.545182991
11,2023-10-27,16.25,16.47,51.841817690853325,0.99,12,6643.399999999997,15249,1302.433854562
12,2023-10-27,17.26,17.54,20.35885353731282,0.99,11,6630.199999999999,20000,1700.209479086
13,2023-10-27,18.52,19.3,22.063365587742393,0.99,11,6627.299999999997,18853,635.877848738
14,2023-10-27,19.42,20.8,25.142834199390254,0.99,10,6614.199999999998,17679,1564.081442005
15,2023-10-27,20.44,21.12,15.365219429963913,0.99,10,6612.099999999999,20000,1701.836499486
16,2023-10-27,21.56,22.23,21.40806156642086,0.99,11,6619.699999999998,19927,1645.348516841
