i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.31,7.57,4.740853495203463,0.99,12,7249.699999999998,20000,1555.214897861
2,2023-10-26,8.22,9.2,3.171497099807483,0.99,12,7251.399999999999,20000,2408.6355632
3,2023-10-26,9.42,10.8,7.303704049265956,0.99,12,7229.199999999998,20000,1562.639019695
4,2023-10-26,10.46,11.11,4.600045405542428,0.99,12,7249.699999999998,20000,1457.699335318
5,2023-10-26,11.51,12.18,3.9563074827660456,0.99,12,7242.5999999999985,20000,1611.83301627
6,2023-10-26,12.54,13.22,4.16019860899918,0.99,12,7243.799999999998,20000,1701.697397739
7,2023-10-26,13.55,14.28,4.077410656680097,0.99,12,7249.699999999998,20000,1938.411583228
8,2023-10-26,14.59,15.32,2.8395626767282076,0.99,13,7309.499999999997,20000,1966.357511328
9,2023-10-26,16.6,16.37,1.2836062775486652,0.99,12,7247.299999999998,20000,1853.095924009
10,2023-10-26,17.7,17.40,3.47174298957533,0.99,12,7256.699999999998,20000,1988.54020661
11,2023-10-27,16.24,16.49,3.687537110351361,0.99,13,7293.899999999998,20000,1531.041067397
12,2023-10-27,17.25,17.56,3.614155121855366,0.99,12,7251.099999999999,20000,1869.634636158
13,2023-10-27,18.39,19.3,5.086396040631003,0.99,12,7243.799999999998,20000,1423.344170225
14,2023-10-27,19.42,20.9,3.301593038896217,0.99,13,7296.799999999998,20000,1641.593236946
15,2023-10-27,20.51,21.15,3.9167444079383826,0.99,12,7249.699999999998,20000,1448.283720544
16,2023-10-27,21.56,22.22,37.20845542211886,0.99,12,7248.499999999998,12407,1608.733279734
