i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.2,7.41,459.0320324600123,0.99,12,5140.4,10723,1285.910761826
2,2023-10-26,8.34,8.53,468.35224207735143,0.99,13,5156.100000000001,9963,1138.26012115
3,2023-10-26,9.37,9.56,578.4069691292563,0.99,13,5137.4,9752,1128.543963539
4,2023-10-26,10.3,10.51,672.5206098026887,0.99,12,5148.799999999999,9068,1268.665866202
5,2023-10-26,11.52,12.14,197.33282761010273,0.99,13,5148.899999999999,14476,1337.166707809
6,2023-10-26,12.39,12.59,1318.7047182169392,0.99,13,5148.099999999998,7031,1169.381068566
7,2023-10-26,14.1,14.22,375.44548392840136,0.99,12,5135.9000000000015,11658,1272.32700205
8,2023-10-26,15.8,15.26,415.1403420116947,0.99,12,5145.500000000001,10889,1127.411502719
9,2023-10-26,16.11,16.31,336.1507041497738,0.99,13,5141.200000000002,12742,1227.889450476
10,2023-10-26,17.9,17.29,672.5206098026881,0.99,13,5208.9,8878,1218.828011186
11,2023-10-27,16.18,16.35,995.2518849647555,0.99,12,5153.6,7864,990.210776926
12,2023-10-27,17.15,17.41,342.97592505843676,0.99,12,5153.300000000001,12081,1563.816850139
13,2023-10-27,18.34,18.54,555.6154267017567,0.99,13,5174.399999999999,9735,1195.119173254
14,2023-10-27,19.35,20.2,224.8753276995105,0.99,13,5150.599999999999,13725,1622.604193434
15,2023-10-27,20.4,21.3,423.56937252494134,0.99,12,5141.0999999999985,11106,1378.960331146
16,2023-10-27,21.42,22.9,280.5223885341233,0.99,13,5135.499999999999,13028,1635.036055698
