i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.25,213.85419911023632,0.99,8,30394.099999999995,14987,2113.881620356
2,2023-10-26,7.58,8.34,144.50749460230818,0.99,9,30228.89999999999,15381,2207.130570955
3,2023-10-26,9.3,9.35,246.16429336057774,0.99,8,30387.799999999996,13502,1884.372576954
4,2023-10-26,10.8,10.47,136.05093760774557,0.99,8,30217.599999999995,16269,2298.508905875
5,2023-10-26,11.12,11.35,590.1509735019443,0.99,8,30243.19999999999,10093,1397.933714462
6,2023-10-26,12.19,12.50,253.6994198289162,0.99,8,30377.599999999995,13514,1876.109026772
7,2023-10-26,13.23,13.59,164.6769602264884,0.99,8,30218.89999999999,15041,2174.788001107
8,2023-10-26,14.29,14.59,367.97411879822624,0.99,9,30236.599999999995,12324,1764.799614206
9,2023-10-26,15.33,15.53,822.2458801711057,0.99,9,30359.399999999994,8972,1214.250809736
10,2023-10-26,16.38,17.20,99.63056005479207,0.99,8,30217.599999999995,18650,2486.13688098
11,2023-10-27,15.43,16.25,91.01423498650738,0.99,8,30377.59999999999,18799,2557.568283816
12,2023-10-27,16.51,17.22,246.16429336057774,0.99,8,30233.09999999999,13336,1911.637374493
13,2023-10-27,17.57,18.30,243.70265042697213,0.99,8,30378.89999999999,13201,1985.682087612
14,2023-10-27,19.4,19.35,427.847851035294,0.99,9,30207.99999999999,12543,1874.964147757
15,2023-10-27,20.9,20.48,169.71774703105785,0.99,8,30421.99999999999,15762,2281.668756177
16,2023-10-27,21.16,21.52,148.93089099577375,0.99,8,30243.799999999996,15487,2149.276265662
