i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.25,7.52,44.58698842480892,0.99,7,30944.299999999992,20000,1638.736937493
2,2023-10-26,8.34,8.57,171.43206770813904,0.99,7,30935.899999999994,14503,1356.384787485
3,2023-10-26,9.35,9.58,272.19059307227127,0.99,8,30907.799999999996,13088,1432.490538006
4,2023-10-26,10.47,11.7,145.96716626495788,0.99,7,30967.999999999993,16035,1207.771746686
5,2023-10-26,11.35,12.12,38.34741190305128,0.99,7,30924.899999999994,20000,2182.336960163
6,2023-10-26,12.50,13.17,79.06823554690024,0.99,7,30916.099999999995,16659,1626.805955353
7,2023-10-26,13.59,14.21,227.14679565607094,0.99,7,30901.59999999999,12601,1303.633629507
8,2023-10-26,14.59,15.26,124.28487804099616,0.99,8,30952.399999999994,15365,1649.732680579
9,2023-10-26,15.53,16.22,203.373215483168,0.99,7,30890.6,12854,1696.851313459
10,2023-10-26,17.20,17.37,213.85419911023598,0.99,8,30915.799999999996,13241,1043.32641318
11,2023-10-27,16.25,16.48,28.365594903161266,0.99,7,31236.89999999999,20000,1324.179414562
12,2023-10-27,17.23,17.52,41.9777645235297,0.99,8,30904.799999999992,20000,1755.307479135
13,2023-10-27,18.30,18.50,432.1695465002973,0.99,7,30938.399999999994,10898,1201.740602606
14,2023-10-27,19.35,20.3,113.53637969185093,0.99,7,30890.59999999999,16760,1686.990316276
15,2023-10-27,20.48,21.8,227.14679565607128,0.99,8,30904.799999999992,13369,1229.33429751
16,2023-10-27,21.52,22.17,168.02056956074728,0.99,7,30924.89999999999,15443,1541.26127562
