i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.5,7.21,180.26694151654465,0.99,6,16710.5,14607,1876.879812968
2,2023-10-26,7.58,8.3,224.87532769951034,0.99,7,16726.4,14470,1961.346455413
3,2023-10-26,9.3,9.29,454.44171213541244,0.99,6,16698.800000000003,11311,1539.55447612
4,2023-10-26,10.8,10.41,156.6061506231685,0.99,6,16636.8,15166,1976.44522605
5,2023-10-26,11.12,11.46,141.6317954597225,0.99,6,16626.9,16282,2052.199312575
6,2023-10-26,12.19,12.43,539.1130929132879,0.99,6,16701.8,10903,1482.508703185
7,2023-10-26,13.23,14.1,87.42791098124127,0.99,6,16680.700000000004,18882,2262.738426722
8,2023-10-26,14.29,15.3,147.4415820858162,0.99,6,16642.099999999995,16020,2036.118499539
9,2023-10-26,15.33,16.0,342.97592505843687,0.99,6,16659.4,13102,1637.886295567
10,2023-10-26,16.38,17.8,231.75879569030818,0.99,6,16712.299999999996,14838,1795.271224765
11,2023-10-27,15.43,16.9,487.56421763333316,0.99,6,16624.499999999993,11708,1549.428701693
12,2023-10-27,16.51,17.25,137.42518950277324,0.99,6,16739.299999999996,16252,2087.821845604
13,2023-10-27,17.57,18.24,316.47921516418035,0.99,6,16683.299999999996,12240,1630.984776688
14,2023-10-27,19.4,19.38,133.34352394935115,0.99,6,16673.999999999993,16262,2080.223852412
15,2023-10-27,20.9,20.41,216.0143425355921,0.99,6,16754.999999999996,14731,1882.713427587
16,2023-10-27,21.16,21.42,383.0685480342837,0.99,6,16670.2,11767,1553.202236463
