i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.24,7.55,62.12218430139563,0.99,17,25286.59999999998,20000,1859.903484779
2,2023-10-26,8.31,8.59,115.84162809085898,0.99,17,25286.599999999988,16097,1697.771728455
3,2023-10-26,9.38,10.6,51.32339951394474,0.99,16,25381.499999999985,20000,1695.141615617
4,2023-10-26,10.35,11.8,44.58698842480892,0.99,17,25286.599999999984,20000,1985.828555715
5,2023-10-26,11.35,12.14,69.38403894383914,0.99,17,25322.799999999985,18522,2323.220102349
6,2023-10-26,12.44,13.19,60.277093305459985,0.99,16,25394.59999999999,18057,2096.312305714
7,2023-10-26,14.4,14.27,40.3236731100222,0.99,17,25326.799999999985,20000,1383.786399203
8,2023-10-26,14.59,15.27,274.9399930022943,0.99,17,25286.59999999999,12574,1637.109137477
9,2023-10-26,16.5,16.35,44.14111854056081,0.99,16,25381.69999999999,20000,1771.793121362
10,2023-10-26,17.9,17.39,39.92043637892201,0.99,16,25411.599999999988,20000,1806.019430111
11,2023-10-27,16.19,16.44,286.21812930733944,0.99,16,25319.199999999986,13558,1525.701872437
12,2023-10-27,17.23,17.50,193.40590434066175,0.99,16,25373.599999999988,14000,1614.536847729
13,2023-10-27,18.19,18.58,58.486803357194496,0.99,16,25325.299999999985,20000,2371.60123284
14,2023-10-27,19.36,20.6,156.60615062316865,0.99,17,25286.599999999988,15901,1831.321550462
15,2023-10-27,20.44,21.13,49.301052792731205,0.99,16,25334.399999999987,20000,1705.693369731
16,2023-10-27,21.49,22.22,83.98290245121557,0.99,17,25286.59999999998,17809,1970.91115766
