i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.5,7.29,143.06241965628539,0.99,10,8977.399999999998,16825,2313.889281349
2,2023-10-26,7.58,8.35,201.33948332833629,0.99,12,9048.699999999995,14883,2219.23606408
3,2023-10-26,9.3,9.46,57.90193532362247,0.99,10,8999.799999999997,20000,2579.691245921
4,2023-10-26,10.8,10.47,151.95479134350975,0.99,12,8997.799999999997,15963,2328.885619982
5,2023-10-26,11.12,11.47,197.3328276101026,0.99,11,8982.199999999999,14223,2080.025482095
6,2023-10-26,12.19,12.51,319.67597491331327,0.99,11,8995.199999999997,13584,1917.500240852
7,2023-10-26,13.23,14.11,57.90193532362258,0.99,13,9047.999999999996,20000,2854.872794554
8,2023-10-26,14.29,15.4,205.42749038703843,0.99,11,9014.199999999995,14207,2085.103893043
9,2023-10-26,15.33,16.5,394.7943345652041,0.99,12,9028.300000000007,12157,1916.417918276
10,2023-10-26,16.38,17.13,236.46443800664017,0.99,11,8984.200000000003,13791,2099.966748228
11,2023-10-27,15.43,16.25,111.27700573598287,0.99,11,9002.800000000001,17612,2539.652992924
12,2023-10-27,16.51,17.35,75.95263158409236,0.99,12,8990.799999999996,19115,2680.066090015
13,2023-10-27,17.57,18.45,62.74968111252095,0.99,12,8995.000000000002,20000,2888.409551627
14,2023-10-27,19.4,19.45,136.05093760774557,0.99,12,9014.499999999996,16516,2467.803850657
15,2023-10-27,20.9,20.45,173.16370475569624,0.99,10,8991.6,15254,2157.821694913
16,2023-10-27,21.16,21.49,220.40030867829032,0.99,11,9031.7,13992,2012.857380238
