i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.16,544.5586797103912,0.99,4,18118.799999999996,13127,1590.380483929
2,2023-10-26,7.58,8.21,789.8461117313016,0.99,4,18168.6,11541,1421.085518814
3,2023-10-26,9.3,9.31,432.16954650029624,0.99,4,18131.699999999997,14655,1660.977166914
4,2023-10-26,10.8,10.46,130.68998782275915,0.99,4,18166.7,19685,2279.613951233
5,2023-10-26,11.12,11.35,1015.4595296038722,0.99,4,18166.2,11290,1364.092331958
6,2023-10-26,12.19,12.44,679.3137472754418,0.99,4,18129.899999999998,13108,1532.935372645
7,2023-10-26,13.23,13.47,927.6397944147628,0.99,4,18153.999999999996,11956,1431.639675546
8,2023-10-26,14.29,14.58,394.79433456520457,0.99,5,18232.0,14600,1754.812037786
9,2023-10-26,15.33,15.59,639.560408275037,0.99,4,18124.8,12023,1527.331070428
10,2023-10-26,16.38,16.58,1747.2784127499533,0.99,4,18173.600000000002,8952,1198.624448025
11,2023-10-27,15.43,16.21,125.54028084949111,0.99,4,18259.6,20000,2295.28311202
12,2023-10-27,16.51,17.16,626.8331561503634,0.99,4,18180.4,12656,1497.965243215
13,2023-10-27,17.57,18.36,133.3435239493511,0.99,4,18116.5,20000,2346.22785461
14,2023-10-27,19.4,19.32,463.6687196565784,0.99,4,18159.3,15020,1718.455655614
15,2023-10-27,20.9,20.36,614.3591763429712,0.99,4,18155.0,13178,1599.99064154
16,2023-10-27,21.16,21.42,758.7230234431016,0.99,4,18166.000000000004,12695,1555.593408411
