i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.28,7.47,402.8102587136049,0.99,5,73378.90000000001,14595,1140.702446414
2,2023-10-26,8.35,8.57,161.39988871798104,0.99,5,73378.9,18559,1350.273629268
3,2023-10-26,9.34,10.1,144.5074946023083,0.99,5,73378.9,19556,1588.066581312
4,2023-10-26,10.46,11.7,119.38755794951737,0.99,5,73378.89999999998,20000,1216.815155915
5,2023-10-26,11.51,12.13,124.28487804099613,0.99,5,73378.89999999998,20000,1368.456046337
6,2023-10-26,12.55,13.15,410.988938591578,0.99,5,73378.89999999998,14902,1198.323918802
7,2023-10-26,14.0,14.22,322.9050251649629,0.99,5,73378.89999999998,16094,1268.95421723
8,2023-10-26,15.5,15.29,132.01008870985768,0.99,5,73378.89999999998,19601,1434.416183765
9,2023-10-26,16.11,16.32,145.96716626495797,0.99,5,73457.09999999999,19441,1258.789466602
10,2023-10-26,17.8,17.35,117.01174554632216,0.99,5,73378.89999999998,20000,1606.591032401
11,2023-10-27,16.21,16.41,300.96858462129666,0.99,5,73381.20000000001,15711,1221.129047236
12,2023-10-27,17.28,17.50,201.3394833283362,0.99,5,73378.9,18423,1338.399976417
13,2023-10-27,18.24,18.54,123.04202926058608,0.99,5,73378.89999999998,20000,1800.085258285
14,2023-10-27,19.40,20.5,121.81160896798049,0.99,5,73378.89999999998,20000,1492.706834612
15,2023-10-27,20.44,21.6,289.1092215225646,0.99,5,72905.50000000001,16290,1329.059233339
16,2023-10-27,21.52,22.19,125.54028084949107,0.99,5,73378.89999999998,20000,1607.815284701
