i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.5,7.24,248.65080137432088,0.99,8,31555.899999999994,12565,2045.521493842
2,2023-10-26,7.58,8.3,238.85296768347524,0.99,7,31793.89999999999,12739,1975.501788605
3,2023-10-26,9.3,9.38,234.09979362657415,0.99,7,31587.600000000002,13501,2088.891096212
4,2023-10-26,10.8,10.35,721.5380459244344,0.99,7,31613.299999999992,9513,1606.36138621
5,2023-10-26,11.12,11.35,900.0879648808502,0.99,7,31597.49999999999,8687,1378.874175598
6,2023-10-26,12.19,12.44,789.8461117313014,0.99,7,31626.699999999993,8872,1509.049478957
7,2023-10-26,13.23,14.4,81.48852626551209,0.99,7,31537.099999999988,15661,2457.440808518
8,2023-10-26,14.29,14.59,205.42749038703866,0.99,7,31537.099999999988,12289,1814.9682456
9,2023-10-26,15.33,16.5,319.67597491331344,0.99,7,31765.599999999988,12129,1927.398627046
10,2023-10-26,16.38,17.9,248.65080137432068,0.99,8,31503.599999999988,12545,1842.441144772
11,2023-10-27,15.43,16.19,201.3394833283365,0.99,7,31716.89999999999,13921,2173.679786304
12,2023-10-27,16.51,17.23,251.16242563062738,0.99,7,31631.799999999992,12133,1952.04910798
13,2023-10-27,17.57,18.19,822.2458801711061,0.99,6,31740.899999999994,7830,1284.679357711
14,2023-10-27,19.4,19.36,336.1507041497738,0.99,7,31609.699999999993,12129,1922.442413662
15,2023-10-27,20.9,20.44,211.715657119134,0.99,7,31745.999999999996,13096,2096.620740622
16,2023-10-27,21.16,21.49,203.37321548316814,0.99,7,31631.399999999998,12718,2001.211599677
