i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.20,512.6911871313507,0.99,9,14371.2,12371,1785.035718695
2,2023-10-26,7.58,8.22,814.0234213693943,0.99,8,14337.800000000003,10355,1437.744702718
3,2023-10-26,9.3,9.34,440.94433884327776,0.99,8,14355.3,13349,1837.885705926
4,2023-10-26,10.8,10.41,386.93792730735703,0.99,9,14399.699999999999,13649,1960.473389433
5,2023-10-26,11.12,11.45,332.789197108276,0.99,9,14403.0,13585,1952.975156727
6,2023-10-26,12.19,12.49,432.16954650029686,0.99,9,14329.900000000001,13561,1834.459459284
7,2023-10-26,13.23,13.54,379.23786255394083,0.99,8,14338.0,13468,1822.433043314
8,2023-10-26,14.29,14.59,440.94433884327765,0.99,8,14337.8,13743,1766.59092392
9,2023-10-26,15.33,16.5,371.69102908911685,0.99,9,14415.100000000002,13466,1905.89593423
10,2023-10-26,16.38,17.0,1005.3049343078337,0.99,8,14389.600000000002,9506,1286.279204839
