i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.5,7.31,133.34352394935112,0.99,6,76169.0,20000,2444.587510359
2,2023-10-26,7.58,8.22,1458.127880524502,0.99,6,76169.0,11239,1442.415314992
3,2023-10-26,9.3,9.42,203.37321548316785,0.99,6,76169.0,20000,2314.47526649
4,2023-10-26,10.8,10.46,180.26694151654476,0.99,6,76169.0,18800,2288.40250507
5,2023-10-26,11.12,11.51,128.08925706508612,0.99,6,76169.0,19255,2337.650148502
6,2023-10-26,12.19,12.54,367.9741187982258,0.99,6,76169.0,17366,2123.270464583
7,2023-10-26,13.23,13.55,468.352242077351,0.99,6,76228.9,16047,1912.716985051
8,2023-10-26,14.29,14.59,797.8243552841427,0.99,6,76169.00000000001,14335,1777.543410123
9,2023-10-26,15.33,16.6,286.218129307339,0.99,6,76169.00000000001,16748,1995.827642066
10,2023-10-26,16.38,17.7,707.1794388105379,0.99,6,76169.0,13699,1735.19573564
11,2023-10-27,15.43,16.24,163.03019062422317,0.99,6,76169.0,20000,2465.774294076
12,2023-10-27,16.51,17.25,423.5693725249414,0.99,6,76169.0,16330,2061.551426129
13,2023-10-27,17.57,18.39,191.47184529725473,0.99,6,76169.00000000001,20000,2503.217395033
14,2023-10-27,19.4,19.42,211.71565711913394,0.99,6,76169.0,18832,2283.774906686
15,2023-10-27,20.9,20.51,216.01434253559194,0.99,6,76169.0,20000,2478.091064325
16,2023-10-27,21.16,21.56,173.16370475569585,0.99,6,76169.0,20000,2388.457162268
