i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,7.4,7.56,176.6796293803654,0.99,24,55900.69999999998,15968,970.214216963
2,2023-10-26,8.31,9.2,57.322915970386205,0.99,24,55900.69999999997,20000,1903.515176241
3,2023-10-26,9.5,10.8,99.63056005479224,0.99,24,55900.69999999999,18068,1069.178192859
4,2023-10-26,10.5,11.11,76.71982988292153,0.99,24,55900.69999999999,20000,1238.226491837
5,2023-10-26,12.3,12.18,56.7496868106824,0.99,24,55900.69999999999,20000,924.12894966
6,2023-10-26,13.7,13.23,73.69676247341334,0.99,24,55900.69999999999,20000,968.736066485
7,2023-10-26,14.14,14.28,121.81160896798036,0.99,24,55900.69999999999,18517,859.522208709
8,2023-10-26,15.18,15.32,83.14307342670354,0.99,24,55904.99999999999,20000,868.225525442
9,2023-10-26,16.13,16.37,68.00329656885658,0.99,24,55900.699999999975,18774,1398.676470721
10,2023-10-26,17.28,17.41,125.54028084949103,0.99,24,55900.69999999999,18213,763.430615065
11,2023-10-27,16.33,16.49,195.35949933400127,0.99,24,55900.699999999975,16329,966.014891069
12,2023-10-27,17.4,17.56,241.26562392270222,0.99,24,55900.69999999999,14938,971.034086471
13,2023-10-27,18.48,19.3,89.20305171027607,0.99,24,55900.69999999998,18964,920.706779046
14,2023-10-27,19.53,20.9,544.5586797103912,0.99,24,55900.699999999975,12514,919.376731286
15,2023-10-27,21.0,21.15,83.14307342670332,0.99,24,55900.699999999975,20000,916.256335344
16,2023-10-27,22.4,22.25,59.674322372405264,0.99,24,55904.89999999999,20000,1242.966980445
