i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.53,14.53,283.35594801426606,0.99,1,337.62,9839,5.581286125
2,2023-08-27,14.59,14.59,143.0624196562854,0.99,6,317.20000000000005,12803,7.346280583
3,2023-08-27,15.5,15.6,143.06241965628539,0.99,4,267.15999999999997,11715,6.151000291
4,2023-08-27,15.12,15.12,203.37321548316845,0.99,5,301.3999999999999,11243,6.26432475
5,2023-08-27,15.19,15.19,236.46443800664062,0.99,5,306.3999999999999,10168,5.592238208
6,2023-08-27,15.25,15.25,35.742293816750205,0.99,1,337.62,17994,10.339745416
7,2023-08-27,15.32,15.32,156.60615062316853,0.99,5,297.62,13198,7.326776
8,2023-08-27,15.39,15.39,329.4613051371934,0.99,5,284.32,9843,5.448820666
9,2023-08-27,15.46,15.46,80.67364100285697,0.99,1,327.41999999999996,15451,8.803534167
10,2023-08-27,15.52,15.52,229.44120773340535,0.99,5,314.1599999999999,10348,5.530109
