i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.53,14.53,56.74968681068248,0.99,6,358.28000000000003,10090,7.018832792
2,2023-08-27,14.59,14.59,53.96838749190033,0.99,5,362.70000000000005,10379,7.320067625
3,2023-08-27,15.6,15.6,53.42870361698133,0.99,5,327.42,10689,7.282725291
4,2023-08-27,15.12,15.12,81.48852626551215,0.99,5,362.70000000000005,9194,6.644008333
5,2023-08-27,15.19,15.19,57.90193532362266,0.99,5,362.70000000000005,10975,8.101542083
6,2023-08-27,15.25,15.26,47.836762223734446,0.99,5,327.42,10555,7.469035125
7,2023-08-27,15.32,15.32,53.42870361698136,0.99,5,327.42,10029,6.97654075
8,2023-08-27,15.39,15.39,72.23019690019238,0.99,6,358.28,9558,6.941244083
9,2023-08-27,15.46,15.46,60.88595283379799,0.99,5,351.2200000000001,10374,7.737746709
10,2023-08-27,15.52,15.52,54.51352271909132,0.99,5,353.8600000000001,11254,7.965831167
