i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.51,14.52,243.70265042697224,0.99,6,359.8,9627,6.3157405
2,2023-08-27,14.58,14.58,31.681428519600374,0.99,6,359.62,14684,9.676576875
3,2023-08-27,15.4,15.4,133.34352394935144,0.99,6,328.2,11344,7.714862458
4,2023-08-27,15.11,15.11,211.71565711913405,0.99,6,333.21999999999997,10650,7.287982125
5,2023-08-27,15.17,15.17,78.27755319143118,0.99,6,354.34,12723,8.72246725
6,2023-08-27,15.24,15.24,390.8463912195524,0.99,6,402.5200000000001,8067,5.768901041
7,2023-08-27,15.30,15.31,12.822487062005147,0.99,6,338.84,20000,13.329015292
8,2023-08-27,15.37,15.37,4.646510510648919,0.99,5,327.66,20000,13.767251583
9,2023-08-27,15.44,15.44,7.995146308824051,0.99,6,359.35999999999996,20000,13.23245125
10,2023-08-27,15.51,15.51,10.917806253707791,0.99,6,338.84000000000003,20000,12.807068541
