i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-27,14.49,14.49,830.5513941122288,0.99,3,173.57999999999987,5155,3.944908666
2,2023-08-27,14.55,14.55,346.44032834185555,0.99,3,192.41999999999987,6557,4.232532792
3,2023-08-27,15.1,15.1,758.7230234431033,0.99,3,173.57999999999984,5176,3.701624708
4,2023-08-27,15.8,15.8,326.16669208582175,0.99,4,275.3399999999999,6500,4.493978584
5,2023-08-27,15.14,15.14,183.92709061988057,0.99,4,243.25999999999993,8471,5.582641167
6,2023-08-27,15.21,15.21,191.47184529725504,0.99,3,187.17999999999998,8149,5.6683125
7,2023-08-27,15.28,15.28,822.245880171106,0.99,3,187.83999999999972,5149,3.79820325
8,2023-08-27,15.34,15.34,180.2669415165449,0.99,4,246.89999999999992,7874,5.384986417
9,2023-08-27,15.41,15.41,502.48863250743716,0.99,3,187.17999999999995,5980,4.071492708
10,2023-08-27,15.48,15.48,379.23786255394117,0.99,3,187.17999999999995,7681,5.212988208
