i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.57,13.57,36.46800715921864,0.99,3,360.20000000000005,13921,5.9062073
2,2023-06-23,1.31,1.32,100.63692934827503,0.99,4,411.3,11224,4.6757946
3,2023-06-23,1.36,1.36,37.96393778402085,0.99,3,360.2,14173,5.8370234
4,2023-06-23,1.40,1.40,36.103327087626475,0.99,3,360.2,12790,5.2366983
5,2023-06-23,1.44,1.45,34.6807119480989,0.99,3,370.3,13386,5.7001021
6,2023-06-23,1.49,1.49,41.14240700951155,0.99,4,419.6,12892,5.4563888
7,2023-06-23,1.53,1.53,30.433053827028278,0.99,3,360.2,14084,5.6451653
8,2023-06-23,1.58,1.58,30.740458411139663,0.99,3,360.20000000000005,14138,5.7107986
9,2023-06-23,2.2,2.2,36.83637086789767,0.99,3,360.2,13691,5.5534144
10,2023-06-23,2.6,2.6,41.97776452352982,0.99,3,360.20000000000005,13728,5.6512149
11,2023-06-23,2.10,2.10,45.037362045261546,0.99,3,360.2,12389,5.0572547
