i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.54,13.54,51.84181769085336,0.99,2,230.7,13316,5.2599859
2,2023-06-23,1.29,1.29,110.16423567862333,0.99,3,236.79999999999995,10247,4.1767656
3,2023-06-23,1.33,1.33,88.31102119317318,0.99,2,214.5,11035,4.3308952
4,2023-06-23,1.38,1.38,110.1642356786233,0.99,2,214.5,10323,4.0897166
5,2023-06-23,1.42,1.42,106.89224771473222,0.99,2,214.5,10554,4.1002325
6,2023-06-23,1.46,1.46,82.31164269243652,0.99,2,214.5,11585,4.5016743
7,2023-06-23,1.51,1.51,81.48852626551218,0.99,2,214.5,11759,4.5296802
8,2023-06-23,1.55,1.55,81.48852626551216,0.99,2,214.5,11693,4.566716
9,2023-06-23,1.59,2.0,19.361067141355928,0.99,2,236.09999999999997,14948,5.6125751
10,2023-06-23,2.4,2.4,99.63056005479228,0.99,2,214.5,10537,4.0699247
11,2023-06-23,2.8,2.8,20.772220729836622,0.99,2,236.09999999999997,14943,5.5778548
