i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.53,13.53,83.98290245121574,0.99,3,190.7,9531,4.4081293
2,2023-06-23,1.28,1.28,24.89140585739642,0.99,3,190.99999999999994,14563,5.5927052
3,2023-06-23,1.32,1.32,42.401782346999774,0.99,3,190.99999999999994,12620,4.8302778
4,2023-06-23,1.37,1.37,60.88595283379805,0.99,3,190.90000000000003,10537,4.0463826
5,2023-06-23,1.41,1.41,37.20845542211885,0.99,3,190.99999999999994,11801,4.59315
6,2023-06-23,1.45,1.45,41.55798687829451,0.99,3,186.89999999999995,12186,4.5978642
7,2023-06-23,1.50,1.50,44.14111854056087,0.99,3,190.3,11712,4.4501281
8,2023-06-23,1.54,1.54,34.333904828617946,0.99,3,190.3,13078,4.8007862
9,2023-06-23,1.58,1.59,46.41596254892725,0.99,3,190.3,11755,4.4663913
10,2023-06-23,2.3,2.3,31.050968092060312,0.99,3,187.89999999999995,13312,5.0622376
11,2023-06-23,2.7,2.7,60.88595283379803,0.99,3,190.29999999999998,10404,4.0550447
