i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.57,13.57,82.31164269243652,0.99,3,298.3,8717,4.2599231
2,2023-06-23,1.31,1.31,118.1936823700226,0.99,3,298.30000000000007,7481,3.5772521
3,2023-06-23,1.36,1.36,48.80804226480405,0.99,3,298.3,10185,4.7631075
4,2023-06-23,1.40,1.40,79.06823554690014,0.99,3,300.30000000000007,8533,4.0452475
5,2023-06-23,1.44,1.44,99.63056005479228,0.99,3,298.30000000000007,8180,3.8665626
6,2023-06-23,1.49,1.49,50.30206386361736,0.99,3,298.3,9962,4.5939275
7,2023-06-23,1.53,1.53,89.20305171027596,0.99,3,298.3,8103,3.8858441
8,2023-06-23,1.58,1.58,60.885952833798015,0.99,3,300.30000000000007,9445,4.4186281
9,2023-06-23,2.2,2.2,69.38403894383923,0.99,4,368.30000000000007,9837,4.5971095
10,2023-06-23,2.6,2.6,68.0032965688567,0.99,3,300.3,9002,4.2042207
11,2023-06-23,2.10,2.10,66.65003096713659,0.99,3,298.30000000000007,9612,4.4204503
