i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.53,13.53,102.68026665470369,0.99,3,191.29999999999995,11471,6.2600426
2,2023-06-23,1.28,1.28,107.97196738861851,0.99,3,191.29999999999995,11139,5.7782825
3,2023-06-23,1.32,1.32,111.27700573598315,0.99,3,191.29999999999995,10975,5.4356968
4,2023-06-23,1.37,1.37,96.67143279060487,0.99,3,191.29999999999995,12046,5.9743463
5,2023-06-23,1.41,1.41,104.7650919852094,0.99,3,191.29999999999995,11495,5.8195366
6,2023-06-23,1.45,1.46,96.67143279060474,0.99,3,191.29999999999995,12302,6.2124307
7,2023-06-23,1.50,1.50,101.6534639881565,0.99,3,191.29999999999995,12324,6.1989007
8,2023-06-23,1.54,1.54,109.06259332183706,0.99,3,191.29999999999995,11867,5.9538793
9,2023-06-23,1.59,1.59,114.68321180995042,0.99,3,191.29999999999995,10717,5.492778
10,2023-06-23,2.3,2.3,91.93357069344187,0.99,3,191.29999999999995,11798,5.7240122
11,2023-06-23,2.7,2.7,94.7476712780718,0.99,3,191.29999999999995,12790,6.4108946
