i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.53,13.53,918.3633964706152,0.99,3,191.29999999999995,5166,3.7685817
2,2023-06-23,1.28,1.28,639.5604082750374,0.99,3,191.29999999999995,5437,3.9930257
3,2023-06-23,1.32,1.33,1168.879912488177,0.99,3,191.29999999999995,4669,3.4690337
4,2023-06-23,1.37,1.37,1254.0750657804929,0.99,3,191.29999999999995,4577,3.2148321
5,2023-06-23,1.41,1.41,1564.405203775485,0.99,3,191.29999999999995,4543,3.2230535
6,2023-06-23,1.46,1.46,659.1374496676156,0.99,3,191.29999999999995,5237,3.5476343
7,2023-06-23,1.50,1.50,1386.6651058605785,0.99,3,191.29999999999995,4377,3.1038832
8,2023-06-23,1.54,1.54,1318.7047182169383,0.99,3,191.29999999999993,4723,3.3772993
9,2023-06-23,1.59,1.59,766.386892366771,0.99,3,191.29999999999995,5303,4.1308327
10,2023-06-23,2.3,2.3,1025.7166965695683,0.99,3,191.29999999999995,4856,3.4387827
11,2023-06-23,2.7,2.7,985.2993661151086,0.99,3,191.29999999999995,4657,3.3016623
