i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.56,13.56,33.31415352130315,0.99,4,401.8000000000001,14277,7.4180863
2,2023-06-23,1.31,1.31,171.4320677081392,0.99,4,402.00000000000006,6925,3.7722536
3,2023-06-23,1.35,1.35,105.82332523758518,0.99,4,419.90000000000003,8868,4.6830921
4,2023-06-23,1.40,1.40,126.80836449443566,0.99,4,419.90000000000003,7699,4.1398814
5,2023-06-23,1.44,1.44,138.81332273007425,0.99,4,404.09999999999997,7157,4.0095304
6,2023-06-23,1.48,1.49,100.63692934827503,0.99,4,400.99999999999994,8808,4.6840405
7,2023-06-23,1.53,1.53,124.28487804099635,0.99,4,401.0,8529,4.5313333
8,2023-06-23,1.57,1.57,132.01008870985802,0.99,4,419.90000000000003,8512,4.6283262
9,2023-06-23,2.1,2.1,193.40590434066172,0.99,4,401.8,6858,3.8158616
10,2023-06-23,2.6,2.6,205.42749038703874,0.99,4,401.80000000000007,7340,3.9949322
11,2023-06-23,2.10,2.10,151.95479134350984,0.99,3,352.00000000000006,6900,4.0030178
