i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.55,13.55,415.1403420116949,0.99,5,468.29999999999995,8019,5.2656547
2,2023-06-23,1.30,1.30,590.1509735019451,0.99,5,465.40000000000003,6386,3.6519575
3,2023-06-23,1.34,1.34,620.5648245888598,0.99,6,497.80000000000007,6481,3.6777411
4,2023-06-23,1.38,1.38,120.59349287830074,0.99,5,468.00000000000006,10956,5.8716068
5,2023-06-23,1.43,1.43,155.04008911693685,0.99,5,465.4000000000001,10322,5.4684981
6,2023-06-23,1.47,1.47,126.80836449443552,0.99,5,468.00000000000006,10415,5.506756
7,2023-06-23,1.51,1.51,596.1120944464092,0.99,5,465.40000000000003,6752,3.8316883
8,2023-06-23,1.56,1.56,124.28487804099638,0.99,5,469.2,11317,6.2342491
9,2023-06-23,2.0,2.0,693.1065679782097,0.99,5,465.4000000000001,6096,3.561235
10,2023-06-23,2.4,2.4,253.69941982891646,0.99,5,468.00000000000006,9885,5.2531522
11,2023-06-23,2.8,2.9,758.7230234431037,0.99,5,465.4000000000001,5793,3.4903626
