i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.57,13.57,161.3998887179814,0.99,4,423.6000000000001,7342,3.8858686
2,2023-06-23,1.31,1.31,72.95979484867928,0.99,4,403.6,9000,4.5112261
3,2023-06-23,1.36,1.36,26.174202201183732,0.99,3,345.50000000000006,11619,5.7177088
4,2023-06-23,1.40,1.40,64.67045839738167,0.99,3,345.50000000000006,8833,4.4281679
5,2023-06-23,1.44,1.44,29.23387007835864,0.99,3,345.50000000000006,11555,5.69727
6,2023-06-23,1.49,1.49,65.98353065746524,0.99,3,345.50000000000006,8447,4.2573505
7,2023-06-23,1.53,1.53,26.705644527276494,0.99,3,345.50000000000006,11849,5.7965565
8,2023-06-23,1.57,1.58,64.67045839738167,0.99,3,345.50000000000006,8763,4.3761828
9,2023-06-23,2.2,2.2,64.67045839738164,0.99,3,345.50000000000006,8881,4.4380075
10,2023-06-23,2.6,2.6,66.65003096713656,0.99,4,397.40000000000003,9924,4.9912434
11,2023-06-23,2.10,2.10,70.79281598187865,0.99,3,345.50000000000006,8433,4.2263439
