i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.54,13.54,112.40101589493246,0.99,2,214.5,11082,4.1526721
2,2023-06-23,1.29,1.29,119.38755794951757,0.99,2,229.5,10948,3.8512618
3,2023-06-23,1.33,1.33,36.46800715921866,0.99,2,234.59999999999997,14637,4.9741605
4,2023-06-23,1.37,1.37,81.48852626551214,0.99,2,214.5,13171,4.5510069
5,2023-06-23,1.42,1.42,84.83121459718755,0.99,2,214.5,12322,4.2766691
6,2023-06-23,1.46,1.46,110.16423567862311,0.99,2,231.0,11847,4.2305215
7,2023-06-23,1.51,1.51,111.27700573598312,0.99,2,224.6,11213,3.8534548
8,2023-06-23,1.55,1.55,79.86690459282846,0.99,2,214.5,12548,4.3846673
9,2023-06-23,1.59,1.59,115.84162809085898,0.99,2,238.6,10934,3.7737933
10,2023-06-23,2.3,2.4,128.08925706508646,0.99,2,214.5,10832,3.7115345
11,2023-06-23,2.8,2.8,151.95479134350984,0.99,2,214.5,9461,3.3498964
