i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.55,13.55,659.1374496676153,0.99,7,557.1,6968,4.6217094
2,2023-06-23,1.30,1.30,822.2458801711061,0.99,6,541.4000000000001,5972,3.9583957
3,2023-06-23,1.34,1.34,482.6885754570003,0.99,6,537.1,8064,5.3761096
4,2023-06-23,1.38,1.38,294.9793097873327,0.99,6,530.7,9379,6.5422822
5,2023-06-23,1.42,1.43,620.5648245888608,0.99,6,530.6999999999999,6205,4.2012638
6,2023-06-23,1.47,1.47,590.150973501945,0.99,6,537.1,7006,4.6315525
7,2023-06-23,1.51,1.51,596.1120944464093,0.99,6,536.4000000000001,6543,4.2967657
8,2023-06-23,1.56,1.56,590.1509735019449,0.99,6,536.9999999999999,6766,4.4807355
9,2023-06-23,2.0,2.0,153.48968822576745,0.99,6,530.7000000000002,12288,7.8786392
10,2023-06-23,2.4,2.4,533.7219619841553,0.99,6,530.5,7159,4.6283494
11,2023-06-23,2.8,2.8,517.8698859912637,0.99,6,530.5,7175,4.7576538
