i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.55,13.55,227.14679565607133,0.99,5,440.80000000000007,8728,4.0964554
2,2023-06-23,1.29,1.30,63.38351627527374,0.99,4,430.1000000000001,13854,6.3197658
3,2023-06-23,1.34,1.34,94.74767127807188,0.99,5,436.00000000000006,13229,5.7742411
4,2023-06-23,1.38,1.38,145.96716626495802,0.99,5,436.0,11056,4.871715
5,2023-06-23,1.42,1.42,336.15070414977407,0.99,5,438.69999999999993,8945,4.118778
6,2023-06-23,1.47,1.47,241.26562392270247,0.99,5,436.00000000000006,9780,4.4302445
7,2023-06-23,1.51,1.51,390.846391219553,0.99,5,435.99999999999994,7397,3.4311228
8,2023-06-23,1.55,1.56,297.9588987750838,0.99,5,438.7000000000001,9163,4.221987
9,2023-06-23,2.0,2.0,342.975925058437,0.99,5,436.0,7052,3.3179587
10,2023-06-23,2.4,2.4,468.3522420773518,0.99,4,416.90000000000003,6464,3.1566455
11,2023-06-23,2.8,2.8,213.8541991102366,0.99,5,439.20000000000005,9811,4.3929443
