i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.56,13.56,180.26694151654493,0.99,3,432.8,11955,4.7537012
2,2023-06-23,1.30,1.30,319.6759749133136,0.99,3,394.4,9075,3.4433999
3,2023-06-23,1.35,1.35,371.691029089117,0.99,4,405.9,8551,3.3476321
4,2023-06-23,1.39,1.39,419.3336787996919,0.99,3,402.8,8452,3.1836342
5,2023-06-23,1.43,1.43,92.86219261963817,0.99,3,391.40000000000003,13835,4.9341948
6,2023-06-23,1.48,1.48,251.16242563062733,0.99,3,404.90000000000003,11167,4.0362723
7,2023-06-23,1.52,1.52,379.23786255394094,0.99,3,400.59999999999997,9472,3.5665344
8,2023-06-23,1.56,1.56,52.89441658081147,0.99,3,391.4,16965,5.9652788
9,2023-06-23,2.1,2.1,256.2620402312287,0.99,3,394.4,9239,3.4935495
10,2023-06-23,2.5,2.5,59.67432237240536,0.99,4,408.90000000000003,16052,5.9754697
11,2023-06-23,2.9,2.9,227.14679565607128,0.99,3,404.2,10919,3.9874789
