i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.55,13.55,213.8541991102366,0.99,4,402.0,8699,4.29672
2,2023-06-23,1.30,1.30,364.2943776102439,0.99,4,397.3,7059,3.1796213
3,2023-06-23,1.34,1.34,614.359176342972,0.99,5,428.2,6468,2.9960066
4,2023-06-23,1.38,1.39,269.4686871415486,0.99,4,416.50000000000006,8853,3.8269925
5,2023-06-23,1.43,1.43,238.85296768347524,0.99,4,397.3,9452,4.2469985
6,2023-06-23,1.47,1.47,197.33282761010273,0.99,4,397.30000000000007,9714,4.4924238
7,2023-06-23,1.51,1.52,124.2848780409964,0.99,4,413.90000000000003,11692,4.9884913
8,2023-06-23,1.56,1.56,310.18127878241324,0.99,4,413.9,8528,3.9509716
9,2023-06-23,2.0,2.0,280.522388534123,0.99,5,433.90000000000003,8726,3.8092195
10,2023-06-23,2.4,2.4,277.7171646487823,0.99,4,411.3,8205,3.6845582
11,2023-06-23,2.9,2.9,502.48863250743705,0.99,4,397.3,6783,3.1985283
