i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-21,13.56,13.56,137.42518950277338,0.99,3,398.7000000000001,12254,4.5728257
2,2023-06-23,1.31,1.31,342.975925058437,0.99,2,362.3,8897,3.2663472
3,2023-06-23,1.35,1.35,147.44158208581626,0.99,3,377.40000000000003,12184,4.2997085
4,2023-06-23,1.39,1.39,269.46868714154857,0.99,3,368.1,9623,3.5506239
5,2023-06-23,1.44,1.44,357.0449194958003,0.99,4,374.90000000000003,8836,3.3674949
6,2023-06-23,1.48,1.48,280.52238853412337,0.99,2,369.40000000000003,9614,3.5520733
7,2023-06-23,1.52,1.52,283.3559480142662,0.99,3,361.6000000000001,9368,3.4007559
8,2023-06-23,1.57,1.57,367.97411879822624,0.99,3,375.70000000000005,8477,3.2413292
9,2023-06-23,2.1,2.1,256.2620402312288,0.99,3,361.6000000000001,9404,3.4778715
10,2023-06-23,2.5,2.5,229.44120773340535,0.99,3,361.6000000000001,10593,3.7985349
11,2023-06-23,2.9,2.9,178.46427210137935,0.99,3,391.80000000000007,11022,3.9623423
