i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-08-21,14.42,14.42,112.40101589493254,0.99,4,260.55,9423,5.845933625
2,2023-08-21,14.48,14.48,67.32326360316827,0.99,5,252.05000000000007,9293,5.571217292
3,2023-08-21,14.54,14.54,59.67432237240538,0.99,5,252.05000000000007,9794,5.667544459
4,2023-08-21,15.0,15.0,77.49477765951673,0.99,4,248.3,10353,6.1074105
5,2023-08-21,15.6,15.7,9.775129591529618,0.99,4,218.05000000000004,16671,9.116508667
6,2023-08-21,15.13,15.13,18.975781905242943,0.99,5,249.15,14698,8.280763958
7,2023-08-21,15.19,15.19,53.96838749190033,0.99,4,260.55,12039,7.421530458
8,2023-08-21,15.25,15.25,60.885952833798,0.99,4,260.55,13391,7.798648916
9,2023-08-21,15.31,15.31,81.48852626551222,0.99,4,260.55,9424,5.8223395
10,2023-08-21,15.37,15.38,47.83676222373442,0.99,4,258.75,12895,7.753142417
