i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-05,16.50,19.30,58.486803357194546,0.99,4,265.4299999999999,15037,9620.732124451
2,2023-11-06,21.49,0.5,87.42791098124142,0.99,4,265.4299999999999,12847,8172.579610857
3,2023-11-06,3.20,5.50,50.81016551880539,0.99,4,265.4299999999999,14342,9007.257513579
4,2023-11-06,8.36,11.42,48.808042264803994,0.99,4,265.4299999999999,16856,11120.382788573
5,2023-11-06,14.12,16.39,112.4010158949324,0.99,4,210.9199999999999,12888,8804.842917907
6,2023-11-06,19.44,22.19,75.95263158409249,0.99,4,265.4299999999999,14410,9298.832927903
7,2023-11-07,1.15,3.28,153.48968822576757,0.99,4,265.4299999999999,11871,7976.4075965
8,2023-11-07,6.50,9.43,47.83676222373445,0.99,4,261.93999999999994,15668,10333.387103284
9,2023-11-07,12.27,15.17,73.6967624734133,0.99,4,259.27000000000004,14991,10208.456878288
10,2023-11-07,17.56,20.15,119.3875579495176,0.99,4,265.4299999999999,12002,8290.875396786
