i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-11-05,18.56,20.28,84.83121459718762,0.99,13,908.5000000000016,11753,5538.03848467
2,2023-11-06,0.40,2.21,21.193980950756643,0.99,13,857.5900000000021,15683,6061.94714159
3,2023-11-06,5.58,7.43,32.00144294909125,0.99,15,581.6300000000001,15372,6318.628514468
4,2023-11-06,11.8,12.55,40.3236731100223,0.99,5,662.9599999999996,14150,6428.990315215
5,2023-11-06,16.47,18.46,17.686668763317424,0.99,13,586.4500000000005,16554,7155.429927571
6,2023-11-07,23.1,0.31,64.6704583973815,0.99,15,738.2899999999997,14141,5398.429528173
7,2023-11-07,3.41,5.21,49.30105279273135,0.99,12,546.9999999999982,13682,6005.109584598
8,2023-11-07,8.56,10.55,39.92043637892201,0.99,14,536.9499999999998,14059,7003.567130611
9,2023-11-07,15.3,17.10,24.642491798822448,0.99,14,623.9500000000035,17015,7587.520467579
10,2023-11-07,20.22,22.1,40.323673110022284,0.99,14,666.6599999999968,13467,5931.237019113
