i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.22,9.22,85.68809555271464,0.99,5,677.5000000000001,15107,14.8837298
2,2023-06-24,9.36,9.36,199.3260884950532,0.99,5,679.4000000000002,10980,10.8335789
3,2023-06-24,9.50,9.50,133.34352394935152,0.99,5,674.8000000000002,12883,12.8456833
4,2023-06-24,10.4,10.4,229.44120773340524,0.99,6,685.4,10726,10.8182284
5,2023-06-24,10.19,10.19,163.03019062422342,0.99,5,669.5000000000001,12129,11.9948404
6,2023-06-24,10.34,10.34,21.62430461254629,0.99,5,663.6000000000001,20000,19.6442247
7,2023-06-24,10.49,10.49,111.27700573598304,0.99,5,681.4000000000001,13650,13.5599618
8,2023-06-24,11.5,11.5,168.0205695607473,0.99,5,661.1000000000001,11506,11.8462522
9,2023-06-24,11.19,11.20,141.6317954597224,0.99,5,674.4000000000002,12879,13.1548597
10,2023-06-24,11.35,11.35,91.01423498650739,0.99,5,675.5000000000003,14189,14.2578887
11,2023-10-26,2.8,2.28,20.982041141249084,0.99,4,682.9000000000002,19870,1194.22975056
12,2023-10-26,2.36,2.46,533.7219619841549,0.99,5,676.8000000000001,7848,557.350857708
13,2023-10-26,3.3,3.16,205.4274903870385,0.99,5,701.3000000000001,10621,759.820214048
14,2023-10-26,3.32,3.45,224.8753276995105,0.99,5,705.1,10584,783.381625208
15,2023-10-26,4.0,4.13,231.75879569030855,0.99,5,696.1000000000001,10672,786.300056546
16,2023-10-26,4.28,4.43,99.63056005479221,0.99,5,689.8000000000003,13539,927.172092932
17,2023-10-26,4.55,5.10,112.40101589493237,0.99,7,706.5000000000002,13532,885.417500574
18,2023-10-26,5.23,5.36,261.46519766475757,0.99,6,698.9,9884,747.795371228
19,2023-10-26,5.52,6.6,269.4686871415486,0.99,6,700.2000000000002,10581,808.319488459
20,2023-10-26,6.21,6.35,209.59850054794273,0.99,5,685.0000000000002,10976,796.765711541
