i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.16,9.17,209.59850054794268,0.99,12,1045.7000000000003,9276,20.9935211
2,2023-06-24,9.30,9.31,159.78588983080166,0.99,13,1055.0,9743,20.838054
3,2023-06-24,9.45,9.45,171.4320677081393,0.99,12,1045.7000000000003,9928,23.5780769
4,2023-06-24,9.59,10.0,224.87532769951065,0.99,13,1057.3000000000002,8770,19.8140354
5,2023-06-24,10.14,10.14,286.21812930733955,0.99,12,1045.7000000000003,7428,17.3033347
6,2023-06-24,10.28,10.29,264.10626026743176,0.99,12,1044.0000000000005,9341,21.4590828
7,2023-06-24,10.43,10.43,231.7587956903084,0.99,12,1045.6999999999998,9188,21.7896585
8,2023-06-24,10.59,10.59,193.4059043406617,0.99,12,1045.7000000000003,8818,21.818714
9,2023-06-24,11.14,11.14,269.4686871415487,0.99,12,1052.1000000000001,9548,23.3939935
10,2023-06-24,11.29,11.29,269.4686871415487,0.99,12,1053.8000000000002,8145,19.4194123
11,2023-10-26,2.22,2.35,246.16429336057797,0.99,12,1044.7000000000003,9286,767.959731744
12,2023-10-26,2.49,3.3,166.3403638651399,0.99,13,1054.9999999999998,10275,797.078171195
13,2023-10-26,3.15,3.32,79.06823554690011,0.99,13,1047.0,13203,1006.843354532
14,2023-10-26,3.44,3.58,205.42749038703872,0.99,13,1057.3,9547,833.034153604
15,2023-10-26,4.14,4.26,251.16242563062752,0.99,12,1049.2000000000003,8372,715.736772022
16,2023-10-26,4.40,4.55,147.44158208581635,0.99,13,1047.0,10528,861.867795095
17,2023-10-26,5.8,5.23,128.08925706508666,0.99,13,1057.3000000000002,11537,879.823936636
18,2023-10-26,5.36,5.50,277.7171646487823,0.99,12,1044.0,8511,879.067609488
19,2023-10-26,6.11,6.21,120.5934928783007,0.99,12,1045.7,11501,589.932909798
20,2023-10-26,6.35,6.49,145.96716626495805,0.99,13,1045.3000000000002,12248,840.670558789
