i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.20,9.20,258.8505456881098,0.99,8,836.8000000000001,10801,12.2924425
2,2023-06-24,9.34,9.34,106.89224771473252,0.99,6,815.5,14599,16.399652
3,2023-06-24,9.48,9.48,171.43206770813921,0.99,6,805.5000000000002,12330,13.7437966
4,2023-06-24,10.3,10.3,266.7740002701331,0.99,7,806.4000000000001,10666,12.4583097
5,2023-06-24,10.17,10.18,561.227703739148,0.99,7,820.0000000000001,7795,9.4585697
6,2023-06-24,10.32,10.32,168.02056956074728,0.99,8,823.6,12639,14.5741646
7,2023-06-24,10.47,10.47,182.08781971368157,0.99,6,798.8000000000002,12266,14.3419843
8,2023-06-24,11.3,11.3,410.9889385915782,0.99,8,821.0000000000001,8909,10.7647536
9,2023-06-24,11.17,11.18,101.65346398815652,0.99,7,813.9,13932,16.4738478
10,2023-06-24,11.33,11.33,357.04491949580034,0.99,6,835.5000000000001,8851,11.5621727
11,2023-10-26,2.23,2.33,227.14679565607128,0.99,7,849.2,11126,566.90733642
12,2023-10-26,2.56,3.3,111.27700573598315,0.99,6,829.3000000000002,13225,390.359663967
13,2023-10-26,3.24,3.31,211.71565711913405,0.99,7,847.5000000000001,11401,406.555219473
14,2023-10-26,3.44,3.55,289.10922152256506,0.99,7,855.9000000000002,10413,648.094003062
15,2023-10-26,4.17,4.26,143.06241965628527,0.99,8,830.1000000000001,12955,536.031141929
16,2023-10-26,4.42,4.55,24.15210621202586,0.99,7,808.4000000000002,20000,780.209740902
17,2023-10-26,5.10,5.21,93.80019456529115,0.99,7,817.5,14015,660.034035512
18,2023-10-26,5.42,5.52,25.65333557738015,0.99,7,832.0999999999999,20000,595.760396003
19,2023-10-26,6.6,6.18,111.27700573598307,0.99,7,814.1000000000001,13967,703.820027855
20,2023-10-26,6.43,6.49,272.1905930722714,0.99,7,825.4,11219,316.108129443
