i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.14,9.14,83.14307342670348,0.99,5,362.4000000000001,14276,16.5030721
2,2023-06-24,9.28,9.28,130.68998782275932,0.99,5,362.40000000000003,12675,15.0779997
3,2023-06-24,9.42,9.43,103.71744106535714,0.99,5,362.40000000000015,13479,15.7963386
4,2023-06-24,9.57,9.57,130.68998782275932,0.99,5,365.7000000000001,13162,15.4105005
5,2023-06-24,10.11,10.12,176.67962938036564,0.99,5,362.4,11293,13.3289153
6,2023-06-24,10.26,10.26,161.39988871798133,0.99,5,365.7000000000001,11993,14.8627982
7,2023-06-24,10.41,10.41,126.80836449443552,0.99,5,362.4,13794,20.8255427
8,2023-06-24,10.56,10.57,155.04008911693697,0.99,5,362.40000000000015,11963,16.402259
9,2023-06-24,11.11,11.11,283.35594801426606,0.99,5,362.40000000000003,9764,12.6513779
10,2023-06-24,11.26,11.27,144.50749460230847,0.99,5,362.40000000000015,12317,15.0229031
11,2023-10-26,2.8,2.23,264.1062602674319,0.99,5,365.7000000000001,10323,871.328457624
12,2023-10-26,2.36,2.55,99.63056005479237,0.99,5,362.40000000000003,14782,1129.466218192
13,2023-10-26,3.3,3.21,106.89224771473252,0.99,5,362.4000000000001,13944,1050.1723923
14,2023-10-26,3.32,3.52,68.69019855440071,0.99,5,362.4000000000001,15352,1158.256477123
15,2023-10-26,4.0,4.17,143.06241965628524,0.99,5,362.40000000000003,12775,1024.593915483
16,2023-10-26,4.28,4.43,173.16370475569627,0.99,5,362.40000000000015,11984,950.746445732
17,2023-10-26,4.55,5.13,109.06259332183703,0.99,5,365.7000000000001,12520,1046.418839508
18,2023-10-26,5.23,5.4,193.40590434066155,0.99,5,362.4000000000001,11908,998.381754622
19,2023-10-26,5.52,6.1,128.08925706508649,0.99,5,365.7000000000001,13001,1104.688708552
20,2023-10-26,6.21,6.41,70.79281598187856,0.99,5,362.40000000000003,15567,1193.501673481
21,2023-10-27,12.54,13.14,98.63425445424419,0.99,5,362.4000000000001,13469,1188.677533063
22,2023-10-27,13.23,13.41,136.0509376077456,0.99,5,365.7000000000001,12973,1045.958829164
23,2023-10-27,13.51,14.7,193.40590434066155,0.99,5,362.40000000000003,11392,928.590461556
24,2023-10-27,14.19,14.37,128.08925706508643,0.99,5,362.4,12659,1101.196540582
25,2023-10-27,14.47,15.5,124.28487804099629,0.99,5,362.40000000000003,12983,1082.69666413
26,2023-10-27,15.16,15.34,120.59349287830061,0.99,5,362.40000000000003,13501,1102.386140784
