i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.25,9.25,32.981011986090124,0.99,5,632.5999999999999,15833,16.3870462
2,2023-06-24,9.40,9.40,47.83676222373438,0.99,5,675.1999999999999,14535,15.5222371
3,2023-06-24,9.54,9.54,64.67045839738162,0.99,6,735.4,13089,14.7061259
4,2023-06-24,10.9,10.9,130.6899878227595,0.99,6,678.1999999999998,10201,11.4222174
5,2023-06-24,10.23,10.23,65.9835306574652,0.99,6,695.6999999999998,12824,13.7544226
6,2023-06-24,10.38,10.38,57.9019353236225,0.99,5,634.5000000000001,13080,14.3059607
7,2023-06-24,10.53,10.54,51.84181769085338,0.99,7,763.0,14509,16.194715
8,2023-06-24,11.8,11.9,87.42791098124148,0.99,5,635.8,11940,13.2019647
9,2023-06-24,11.23,11.24,41.14240700951153,0.99,6,691.5999999999999,15921,17.9500516
10,2023-06-24,11.39,11.39,75.19310526825157,0.99,5,664.6999999999999,11297,13.1339951
11,2023-10-26,2.9,2.23,80.67364100285702,0.99,5,634.7999999999998,11736,851.002900997
12,2023-10-26,2.36,2.51,82.31164269243654,0.99,5,634.4,11994,890.636739773
13,2023-10-26,3.3,3.17,137.42518950277332,0.99,6,708.6999999999999,10580,813.629218957
14,2023-10-26,3.32,3.48,65.98353065746518,0.99,6,687.9999999999999,12515,965.442585344
15,2023-10-26,4.0,4.17,41.55798687829448,0.99,6,677.1999999999999,14730,1044.132964915
16,2023-10-26,4.28,4.45,51.32339951394483,0.99,6,675.5999999999999,13940,1039.29558142
17,2023-10-26,4.55,5.8,148.930890995774,0.99,6,720.8999999999999,9941,754.291532365
18,2023-10-26,5.23,5.42,49.30105279273134,0.99,7,761.7,15552,1136.567416647
19,2023-10-26,5.52,6.9,81.48852626551214,0.99,6,736.7999999999998,12564,983.643618327
20,2023-10-26,6.21,6.39,49.30105279273136,0.99,6,694.8000000000001,14692,1056.481775667
