i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.26,9.26,72.95979484867921,0.99,5,598.2,12876,12.5263948
2,2023-06-24,9.40,9.40,70.08488782205978,0.99,4,591.3,11556,11.7240311
3,2023-06-24,9.55,9.55,32.00144294909126,0.99,5,562.5000000000001,16529,15.8689046
4,2023-06-24,10.9,10.9,163.03019062422374,0.99,5,571.5,9660,10.0713507
5,2023-06-24,10.23,10.24,63.3835162752737,0.99,5,562.4000000000001,13993,14.1895121
6,2023-06-24,10.38,10.39,136.05093760774562,0.99,5,562.4000000000001,11016,11.3462847
7,2023-06-24,10.54,10.54,129.38308794453152,0.99,6,631.5,11296,11.3560785
8,2023-06-24,11.9,11.9,25.912460179171866,0.99,5,560.2,17529,17.2757824
9,2023-06-24,11.24,11.24,28.652116063799244,0.99,4,614.1000000000003,16042,15.8421168
10,2023-06-24,11.39,11.40,21.62430461254631,0.99,5,560.1999999999999,18462,18.6045513
11,2023-10-26,2.8,2.23,78.27755319143111,0.99,5,600.7,13018,890.290304264
12,2023-10-26,2.36,2.51,102.68026665470369,0.99,5,560.2000000000002,12260,860.119807807
13,2023-10-26,3.3,3.16,125.54028084949115,0.99,5,632.8000000000001,10806,756.212302359
14,2023-10-26,3.32,3.48,65.9835306574652,0.99,5,602.1999999999999,13447,926.110200848
15,2023-10-26,4.0,4.13,104.76509198520931,0.99,5,566.2,11314,788.27034542
16,2023-10-26,4.28,4.45,42.830083178787675,0.99,6,625.1,16385,1057.257843569
17,2023-10-26,4.55,5.10,109.06259332183703,0.99,6,626.5000000000001,12290,854.771110532
18,2023-10-26,5.23,5.37,147.4415820858164,0.99,5,560.2,10630,838.573385379
19,2023-10-26,5.52,6.9,77.49477765951671,0.99,6,625.1999999999999,13666,985.416649481
20,2023-10-26,6.21,6.35,147.44158208581635,0.99,6,625.0999999999999,11388,812.470553483
21,2023-10-27,12.54,13.12,41.55798687829449,0.99,5,562.9000000000001,15875,1072.989121793
22,2023-10-27,13.23,13.38,94.74767127807178,0.99,5,562.5000000000002,11956,868.936448079
23,2023-10-27,13.51,14.2,211.71565711913414,0.99,5,560.2,9059,666.278840641
24,2023-10-27,14.19,14.36,55.06416436271839,0.99,5,563.2,14253,1030.00029399
25,2023-10-27,14.47,15.3,61.500962458381764,0.99,6,627.3,13164,934.850682854
26,2023-10-27,15.16,15.33,47.83676222373443,0.99,6,625.8000000000001,14022,1020.375629657
