i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.23,9.23,37.96393778402086,0.99,8,808.7,12027,18.1124223
2,2023-06-24,9.37,9.37,126.80836449443566,0.99,8,808.0999999999998,7463,11.6109854
3,2023-06-24,9.51,9.51,47.35839460149708,0.99,7,770.3,10781,17.3941655
4,2023-06-24,10.6,10.6,17.686668763317453,0.99,8,818.6999999999999,14463,21.5226876
5,2023-06-24,10.20,10.21,40.73098293941648,0.99,8,808.2,11382,17.9050397
6,2023-06-24,10.35,10.35,38.34741190305133,0.99,8,819.5000000000001,11802,17.0345544
7,2023-06-24,10.50,10.51,97.64791190970196,0.99,9,871.5999999999998,9085,13.8587335
8,2023-06-24,11.6,11.6,144.50749460230864,0.99,8,806.0000000000001,7800,12.3399421
9,2023-06-24,11.21,11.21,102.68026665470369,0.99,8,808.1999999999997,8106,13.7004408
10,2023-06-24,11.36,11.36,32.981011986090174,0.99,8,809.1999999999999,12348,19.2233991
11,2023-10-26,2.9,2.29,24.8914058573964,0.99,8,839.2999999999997,13724,1241.492431416
12,2023-10-26,2.36,2.51,81.48852626551223,0.99,9,870.9999999999997,9051,914.062357756
13,2023-10-26,3.3,3.18,109.06259332183714,0.99,8,806.4999999999998,8116,849.510160013
14,2023-10-26,3.32,3.51,31.364614234404357,0.99,7,755.6999999999999,12134,1143.096624974
15,2023-10-26,4.0,4.18,31.050968092060284,0.99,7,756.8,11278,1045.505125292
16,2023-10-26,4.28,4.46,39.92043637892202,0.99,7,771.4,11441,1117.757540214
17,2023-10-26,4.55,5.11,72.95979484867922,0.99,8,813.5999999999999,9822,962.941414378
18,2023-10-26,5.24,5.45,34.33390482861793,0.99,8,808.8,12347,1318.648014987
19,2023-10-26,5.52,6.11,39.126019694981466,0.99,9,877.0999999999999,11846,1145.88873934
20,2023-10-26,6.21,6.41,33.3141535213032,0.99,8,806.4999999999999,12410,1205.086499547
21,2023-10-27,12.54,13.10,76.71982988292174,0.99,8,843.3999999999999,9053,953.262500414
22,2023-10-27,13.23,13.46,21.193980950756686,0.99,8,827.2,14031,1330.12344603
23,2023-10-27,13.51,14.10,47.35839460149707,0.99,9,866.5999999999998,11366,1113.231501659
24,2023-10-27,14.19,14.39,35.03102216979692,0.99,8,810.9,11783,1177.703390163
25,2023-10-27,14.47,15.6,64.02375381340771,0.99,9,871.0999999999998,11039,1106.433542228
26,2023-10-27,15.16,15.33,41.977764523529835,0.99,7,772.4999999999999,10499,1039.662531019
