i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.13,9.13,96.67143279060494,0.99,5,362.40000000000003,11195,12.9700332
2,2023-06-24,9.27,9.27,83.14307342670357,0.99,5,389.50000000000006,11007,12.1242735
3,2023-06-24,9.41,9.41,59.67432237240536,0.99,5,362.40000000000003,12950,14.6800683
4,2023-06-24,9.56,9.56,100.63692934827503,0.99,5,361.4000000000001,11238,12.9979939
5,2023-06-24,10.10,10.11,95.70471846269885,0.99,6,388.2,11657,13.0759621
6,2023-06-24,10.24,10.25,64.67045839738164,0.99,5,361.4,12330,15.0908731
7,2023-06-24,10.40,10.40,82.31164269243652,0.99,5,382.1,11627,12.7883028
8,2023-06-24,10.55,10.55,133.34352394935158,0.99,6,418.30000000000007,9583,11.1337226
9,2023-06-24,11.10,11.10,38.34741190305135,0.99,5,382.6000000000002,14960,17.6888189
10,2023-06-24,11.25,11.25,97.647911909702,0.99,6,426.40000000000003,10074,11.1062428
11,2023-10-26,2.8,2.23,83.14307342670358,0.99,5,365.00000000000006,10737,864.959211342
12,2023-10-26,2.36,2.50,111.27700573598315,0.99,5,361.3999999999999,10284,824.935970696
13,2023-10-26,3.3,3.18,96.67143279060492,0.99,5,361.40000000000003,10645,849.898694319
14,2023-10-26,3.32,3.45,111.27700573598315,0.99,5,361.4,9832,791.125828388
15,2023-10-26,4.0,4.16,66.65003096713652,0.99,5,365.00000000000006,12086,941.120350545
16,2023-10-26,4.28,4.42,106.89224771473252,0.99,6,392.60000000000014,10745,852.760732483
17,2023-10-26,4.55,5.10,101.65346398815666,0.99,6,427.10000000000014,10906,858.679750963
18,2023-10-26,5.24,5.38,100.63692934827503,0.99,5,367.6000000000001,10304,867.530526155
19,2023-10-26,5.52,6.8,76.71982988292169,0.99,6,398.7000000000001,11756,975.614398312
20,2023-10-26,6.21,6.37,72.95979484867924,0.99,5,361.4000000000001,12158,946.132696458
21,2023-10-27,12.54,13.9,102.6802666547037,0.99,5,361.4,10466,874.868302648
22,2023-10-27,13.23,13.39,97.64791190970195,0.99,5,361.40000000000003,11557,943.952117207
23,2023-10-27,13.51,14.4,121.8116089679805,0.99,5,365.00000000000017,9492,782.501475282
24,2023-10-27,14.19,14.37,49.79904322498111,0.99,5,383.7000000000001,13710,1100.069731348
25,2023-10-27,14.47,15.1,103.71744106535711,0.99,6,428.50000000000006,10772,858.478724588
26,2023-10-27,15.16,15.31,80.67364100285685,0.99,6,414.0,11986,934.119918512
