i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.25,9.26,46.88481065548213,0.99,6,675.0999999999999,13862,14.2129124
2,2023-06-24,9.4,9.4,57.32291597038635,0.99,6,662.1999999999998,13924,14.7067851
3,2023-06-24,9.54,9.55,46.88481065548211,0.99,6,662.2000000000002,14270,14.9652468
4,2023-06-24,10.9,10.9,78.27755319143112,0.99,6,670.0,13074,13.8538199
5,2023-06-24,10.23,10.23,47.8367622237344,0.99,5,609.9999999999999,14464,14.9493907
6,2023-06-24,10.38,10.38,49.799043224981155,0.99,5,610.1,13493,13.8864634
7,2023-06-24,10.54,10.54,180.26694151654493,0.99,7,717.7999999999997,9335,10.5414208
8,2023-06-24,11.9,11.9,95.70471846269886,0.99,5,612.5999999999999,11361,12.0733332
9,2023-06-24,11.24,11.24,109.06259332183691,0.99,5,664.4,11719,12.8925781
10,2023-06-24,11.39,11.39,62.12218430139575,0.99,6,710.9999999999999,13785,15.1521915
11,2023-10-26,2.8,2.24,54.51352271909124,0.99,5,610.0000000000001,12726,928.743632157
12,2023-10-26,2.36,2.54,47.8367622237344,0.99,6,671.4,14834,1045.69577457
13,2023-10-26,3.3,3.15,163.03019062422365,0.99,5,610.0999999999999,9729,715.029998981
14,2023-10-26,3.32,3.47,103.7174410653573,0.99,6,664.6999999999999,11067,859.075336837
15,2023-10-26,4.0,4.16,79.86690459282843,0.99,6,671.4,12321,930.170886542
16,2023-10-26,4.28,4.45,36.46800715921871,0.99,5,640.1,14428,1040.884260405
17,2023-10-26,4.55,5.11,41.55798687829447,0.99,5,614.1000000000001,13728,964.735267732
18,2023-10-26,5.23,5.36,138.81332273007422,0.99,5,678.8999999999999,9536,746.636087949
19,2023-10-26,5.52,6.1,51.8418176908533,0.99,6,751.6999999999999,14199,1024.966150999
20,2023-10-26,6.21,6.35,133.34352394935152,0.99,5,610.0999999999999,10376,797.793204662
21,2023-10-27,12.54,13.11,59.07757914868131,0.99,6,723.4999999999999,13759,1002.404387622
22,2023-10-27,13.23,13.43,39.52123201513285,0.99,6,706.3,15607,1152.775155354
23,2023-10-27,13.51,14.6,98.63425445424431,0.99,6,680.1999999999999,11546,881.231271985
24,2023-10-27,14.19,14.38,40.32367311002225,0.99,6,702.3,14716,1115.799985019
25,2023-10-27,14.47,15.5,58.48680335719456,0.99,6,720.3,14530,1083.295813473
26,2023-10-27,15.16,15.32,84.83121459718751,0.99,6,673.1999999999998,12910,951.482848737
