i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.12,9.12,1168.879912488177,0.99,5,362.4,5209,13.2127635
2,2023-06-24,9.26,9.26,367.97411879822647,0.99,5,362.40000000000003,6128,15.2652492
3,2023-06-24,9.40,9.41,182.08781971368177,0.99,5,362.4000000000001,7080,22.0563432
4,2023-06-24,9.55,9.55,246.16429336057797,0.99,5,362.4,7230,20.7739072
5,2023-06-24,10.10,10.10,342.975925058437,0.99,5,362.4000000000001,6809,25.4050529
6,2023-06-24,10.24,10.24,357.0449194958005,0.99,5,362.40000000000003,6822,23.3087423
7,2023-06-24,10.39,10.39,231.75879569030866,0.99,5,362.4000000000001,7683,29.1085608
8,2023-06-24,10.54,10.55,274.93999300229444,0.99,5,362.4,6855,20.7302984
9,2023-06-24,11.9,11.10,555.6154267017569,0.99,5,362.4000000000001,5917,21.6642541
10,2023-06-24,11.24,11.25,375.4454839284017,0.99,5,362.4,6633,21.1893766
11,2023-10-26,2.8,2.24,329.46130513719356,0.99,5,362.4,6414,945.957932029
12,2023-10-26,2.36,2.51,566.8966704435843,0.99,5,362.40000000000003,5997,860.090197773
13,2023-10-26,3.3,3.18,507.5642752600375,0.99,5,362.4000000000001,5978,890.279704638
14,2023-10-26,3.32,3.50,213.8541991102365,0.99,5,362.4000000000001,7026,1078.157704096
15,2023-10-26,4.0,4.15,797.8243552841441,0.99,5,362.4000000000001,5652,878.40158449
16,2023-10-26,4.28,4.43,406.87904920566245,0.99,5,362.40000000000003,6190,921.408934277
17,2023-10-26,4.55,5.16,132.010088709858,0.99,5,362.40000000000003,8676,1235.816135352
18,2023-10-26,5.24,5.38,700.1076444224335,0.99,5,362.3999999999999,5668,880.210378684
19,2023-10-26,5.52,6.16,203.37321548316808,0.99,5,362.4000000000001,8503,1443.907654385
20,2023-10-26,6.21,6.39,386.9379273073575,0.99,5,362.4000000000001,6530,1079.912743171
