i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.15,9.16,75.19310526825157,0.99,3,359.8000000000002,11154,12.5826119
2,2023-06-24,9.30,9.30,54.51352271909127,0.99,4,424.50000000000006,12762,13.8859203
3,2023-06-24,9.44,9.44,86.55363187142903,0.99,4,391.7000000000002,10703,11.9416684
4,2023-06-24,9.59,9.59,45.49228489420364,0.99,4,405.7000000000001,13227,15.4029835
5,2023-06-24,10.13,10.13,76.71982988292164,0.99,4,408.0000000000001,11599,12.6964015
6,2023-06-24,10.28,10.28,91.93357069344171,0.99,3,359.8,10162,11.5602071
7,2023-06-24,10.42,10.43,120.59349287830076,0.99,3,369.9,9325,11.291693
8,2023-06-24,10.58,10.58,83.14307342670354,0.99,3,359.79999999999995,10887,13.0040718
9,2023-06-24,11.13,11.13,79.06823554690004,0.99,3,359.79999999999995,11523,12.8063141
10,2023-06-24,11.28,11.28,95.70471846269885,0.99,3,359.79999999999995,10657,12.5489858
11,2023-10-26,2.21,2.31,76.71982988292159,0.99,3,359.8000000000001,10707,592.424327833
12,2023-10-26,2.48,2.58,102.6802666547036,0.99,3,359.79999999999995,10065,594.601773516
13,2023-10-26,3.14,3.25,87.42791098124144,0.99,3,371.5,11270,662.320110905
14,2023-10-26,3.43,3.54,71.50789493119049,0.99,3,359.8000000000002,11511,681.982354603
15,2023-10-26,4.12,4.22,79.86690459282843,0.99,3,390.70000000000005,10300,631.474481822
16,2023-10-26,4.38,4.49,91.01423498650747,0.99,3,359.8000000000001,10501,668.818697377
17,2023-10-26,5.8,5.19,66.65003096713652,0.99,3,359.8000000000002,12350,651.873457597
18,2023-10-26,5.38,5.48,100.63692934827505,0.99,3,359.8,9694,555.941521007
19,2023-10-26,6.3,6.14,110.16423567862324,0.99,3,359.79999999999995,9420,660.713549412
20,2023-10-26,6.32,6.42,109.06259332183714,0.99,4,440.00000000000017,9960,599.806057197
