i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.18,9.19,129.38308794453175,0.99,7,643.7000000000002,11210,13.1019494
2,2023-06-24,9.33,9.33,115.84162809085898,0.99,7,655.0000000000003,11767,13.1932552
3,2023-06-24,9.47,9.47,14.466049084501563,0.99,7,655.1,20000,21.8875329
4,2023-06-24,10.1,10.2,107.97196738861858,0.99,7,643.7,10997,12.7420297
5,2023-06-24,10.16,10.16,46.884810655482084,0.99,7,660.9,15977,18.194501
6,2023-06-24,10.31,10.31,209.59850054794273,0.99,7,652.0000000000002,9345,10.9026724
7,2023-06-24,10.46,10.46,201.33948332833657,0.99,6,648.7,9391,11.6579602
8,2023-06-24,11.1,11.1,111.27700573598312,0.99,7,653.9,11918,13.5164981
9,2023-06-24,11.16,11.16,151.9547913435099,0.99,7,643.7000000000002,10621,12.7011349
10,2023-06-24,11.31,11.32,144.50749460230844,0.99,7,654.8,9761,12.5954076
11,2023-10-26,2.8,2.23,130.68998782275926,0.99,6,635.6000000000001,11027,901.897123032
12,2023-10-26,2.36,2.51,125.54028084949115,0.99,7,645.9999999999999,10909,871.118448585
13,2023-10-26,3.3,3.18,105.82332523758521,0.99,7,658.9999999999998,11614,895.378769163
14,2023-10-26,3.32,3.49,69.38403894383904,0.99,7,654.1000000000001,13508,1030.993617365
15,2023-10-26,4.0,4.10,289.1092215225651,0.99,7,664.5000000000002,7523,610.746955873
16,2023-10-26,4.28,4.45,105.82332523758512,0.99,6,643.5999999999999,12490,1032.54415195
17,2023-10-26,4.55,5.10,138.8133227300741,0.99,7,643.7000000000002,10942,863.390322026
18,2023-10-26,5.24,5.39,129.38308794453167,0.99,7,647.7000000000002,11415,958.982706403
19,2023-10-26,5.52,6.7,120.59349287830064,0.99,7,656.4000000000001,11464,866.385556057
20,2023-10-26,6.21,6.29,492.48910872053926,0.99,6,636.9000000000001,5510,442.214147628
21,2023-10-27,12.54,13.8,161.39988871798136,0.99,7,659.8000000000002,9820,801.053713369
22,2023-10-27,13.23,13.38,161.39988871798144,0.99,7,659.9000000000001,10485,868.45615795
23,2023-10-27,13.51,14.3,213.85419911023652,0.99,6,626.8000000000002,8657,732.477274156
24,2023-10-27,14.19,14.29,246.16429336057757,0.99,6,634.2000000000003,7701,630.586781981
25,2023-10-27,14.47,15.1,124.28487804099638,0.99,7,648.2000000000002,10453,855.455426094
26,2023-10-27,15.16,15.31,133.34352394935138,0.99,6,630.4000000000002,10677,941.241223295
