i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.13,9.13,38.734759498031686,0.99,6,406.3000000000001,15035,14.8801219
2,2023-06-24,9.27,9.27,92.86219261963826,0.99,6,424.3000000000001,11253,11.2066488
3,2023-06-24,9.41,9.42,120.5934928783007,0.99,6,418.9,10711,10.7321982
4,2023-06-24,9.56,9.56,55.62036804314982,0.99,5,365.3000000000002,12970,13.2019963
5,2023-06-24,10.11,10.11,36.10332708762644,0.99,5,384.0,15447,15.7645048
6,2023-06-24,10.25,10.25,86.55363187142898,0.99,6,433.2000000000001,12035,12.1757768
7,2023-06-24,10.40,10.40,79.06823554690023,0.99,5,388.20000000000016,11372,11.4982198
8,2023-06-24,10.55,10.55,11.71356308677753,0.99,5,387.4,20000,20.0067854
9,2023-06-24,11.10,11.10,39.920436378922034,0.99,5,388.50000000000006,13889,13.8972083
10,2023-06-24,11.25,11.25,47.8367622237344,0.99,6,398.80000000000007,14866,15.3483056
11,2023-10-26,2.23,2.35,11.713563086777528,0.99,5,395.5000000000001,19409,720.126936416
12,2023-10-26,2.50,3.0,49.79904322498108,0.99,5,390.10000000000014,13471,607.671277272
13,2023-10-26,3.18,3.28,48.808042264804016,0.99,5,390.59999999999997,13155,645.294283439
14,2023-10-26,3.45,3.56,68.00329656885678,0.99,5,363.3,12341,618.272020699
15,2023-10-26,4.16,4.25,96.67143279060494,0.99,5,420.80000000000007,11273,531.448316818
16,2023-10-26,4.42,4.51,104.76509198520918,0.99,6,425.8,10788,574.59826719
17,2023-10-26,5.10,5.20,57.90193532362259,0.99,5,365.2,12919,603.412438393
18,2023-10-26,5.38,5.50,42.401782346999816,0.99,5,396.1000000000001,14492,693.936596522
19,2023-10-26,6.8,6.17,82.31164269243648,0.99,6,420.4000000000001,11971,528.060152127
20,2023-10-26,6.37,6.47,60.27709330546005,0.99,5,388.1,12779,578.797751859
21,2023-10-27,13.9,13.19,74.44117421556902,0.99,5,359.6,11997,590.069233422
22,2023-10-27,13.39,13.48,78.27755319143115,0.99,5,389.90000000000003,11896,544.144058668
23,2023-10-27,14.4,14.14,71.50789493119058,0.99,5,382.5,11123,590.181617625
24,2023-10-27,14.37,14.45,64.67045839738162,0.99,5,394.6,12065,487.590886055
25,2023-10-27,15.2,15.13,50.810165518805384,0.99,6,444.30000000000007,13792,687.928843303
26,2023-10-27,15.31,15.41,47.83676222373443,0.99,6,420.4000000000001,14632,607.926668429
