i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-06-24,9.25,9.25,106.89224771473245,0.99,4,484.7000000000001,11736,10.7807833
2,2023-06-24,9.39,9.4,91.93357069344185,0.99,4,565.1000000000001,13594,11.873918
3,2023-06-24,9.54,9.54,79.06823554690018,0.99,3,473.2000000000001,12092,10.8384621
4,2023-06-24,10.9,10.9,209.59850054794248,0.99,4,494.70000000000005,10636,9.641663
5,2023-06-24,10.23,10.23,85.68809555271474,0.99,4,527.3000000000001,13586,12.0883365
6,2023-06-24,10.38,10.38,136.05093760774554,0.99,3,495.0000000000001,12089,10.8145338
7,2023-06-24,10.53,10.53,94.7476712780719,0.99,4,531.8000000000002,12935,11.6123351
8,2023-06-24,11.8,11.8,158.18803093249335,0.99,3,490.09999999999997,10812,10.0528377
9,2023-06-24,11.23,11.23,29.233870078358574,0.99,4,529.0,18102,16.4798694
10,2023-06-24,11.39,11.39,93.80019456529118,0.99,4,531.8000000000001,12746,11.8033732
11,2023-10-26,2.9,2.21,120.59349287830064,0.99,4,537.4000000000001,11751,735.908702977
12,2023-10-26,2.36,2.48,141.63179545972275,0.99,3,458.6000000000001,10571,682.142144424
13,2023-10-26,3.3,3.16,62.12218430139576,0.99,3,487.9000000000001,12499,767.837386081
14,2023-10-26,3.32,3.44,164.67696022648852,0.99,4,497.0,11367,718.003789475
15,2023-10-26,4.0,4.12,125.54028084949118,0.99,4,484.0000000000001,10607,702.329775054
16,2023-10-26,4.28,4.38,182.08781971368174,0.99,3,453.0,9937,622.535367042
17,2023-10-26,4.55,5.8,150.43524343007473,0.99,4,507.40000000000003,11239,734.84737734
18,2023-10-26,5.24,5.36,113.536379691851,0.99,3,493.8,11508,753.007725432
19,2023-10-26,5.52,6.9,57.901935323622546,0.99,4,583.2,15833,992.460805636
20,2023-10-26,6.21,6.35,80.67364100285683,0.99,4,486.70000000000005,11941,799.173277346
21,2023-10-27,12.54,13.8,59.67432237240538,0.99,3,448.0000000000001,12781,850.143229409
22,2023-10-27,13.23,13.35,234.09979362657404,0.99,4,503.90000000000003,10943,720.733476674
23,2023-10-27,13.51,14.2,132.010088709858,0.99,3,453.70000000000005,10931,680.423758414
24,2023-10-27,14.19,14.35,72.23019690019242,0.99,4,484.0000000000001,14051,940.998970415
25,2023-10-27,14.47,15.1,80.67364100285701,0.99,3,489.5,12744,839.372775349
26,2023-10-27,15.16,15.28,173.16370475569627,0.99,4,498.5,11389,737.217808805
